timestamp_utc,central_roll_deg,peripheral_roll_deg,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,pair_dt_ms,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-03-04T12:00:00+00:00,-4.964449,-3.9635282,-9.483228,145.99402,133.97964,23.0,0.0,0.0,0.0
2026-03-04T12:00:00.050000+00:00,-5.931973,-4.3379083,-10.205775,159.96071,137.21173,10.0,0.0,0.0,0.0
2026-03-04T12:00:00.100000+00:00,-5.321201,-4.2651396,-9.984504,140.41725,138.42311,14.0,0.0,0.0,0.0
2026-03-04T12:00:00.150000+00:00,-5.5667295,-4.310069,-10.840511,149.21223,134.13676,26.0,0.0,0.0,0.0
2026-03-04T12:00:00.200000+00:00,-5.2281733,-4.9707737,-9.3714075,145.83719,133.19598,8.0,0.0,0.0,0.0
2026-03-04T12:00:00.250000+00:00,-7.5643516,-6.7711225,-12.5959215,155.35545,119.27692,22.0,0.0,0.0,0.0
2026-03-04T12:00:00.300000+00:00,-5.3110547,-3.994628,-9.143603,132.43906,124.54913,19.0,0.0,0.0,0.0
2026-03-04T12:00:00.350000+00:00,-5.110259,-4.2619815,-10.982135,153.0137,127.86311,11.0,0.0,0.0,0.0
2026-03-04T12:00:00.400000+00:00,-5.9020996,-5.382012,-10.841681,146.2904,141.05789,13.0,0.0,0.0,0.0
2026-03-04T12:00:00.450000+00:00,-6.70569,-4.5463886,-11.988892,151.67694,122.41892,24.0,0.0,0.0,0.0
2026-03-04T12:00:00.500000+00:00,-5.975436,-6.2631297,-12.726732,165.30092,134.14824,21.0,0.0,0.0,0.0
2026-03-04T12:00:00.550000+00:00,-6.2015796,-4.453244,-11.212194,135.51888,145.69827,12.0,0.0,0.0,0.0
2026-03-04T12:00:00.600000+00:00,-5.897415,-4.339382,-9.690492,158.30774,123.898056,19.0,0.0,0.0,0.0
2026-03-04T12:00:00.650000+00:00,-5.9088874,-5.109847,-10.2304125,146.42818,132.7531,11.0,0.0,0.0,0.0
2026-03-04T12:00:00.700000+00:00,-4.8376226,-4.8658743,-9.495072,140.43672,136.7211,14.0,0.0,0.0,0.0
2026-03-04T12:00:00.750000+00:00,-6.2307754,-5.1601515,-10.905339,149.61171,129.3302,27.0,0.0,0.0,0.0
2026-03-04T12:00:00.800000+00:00,-6.048402,-5.4966035,-10.341389,139.43704,127.921776,22.0,0.0,0.0,0.0
2026-03-04T12:00:00.850000+00:00,-5.705116,-4.100656,-10.797726,141.38014,127.557304,26.0,0.0,0.0,0.0
2026-03-04T12:00:00.900000+00:00,-6.360878,-5.4386196,-12.004483,157.57008,132.8653,12.0,0.0,0.0,0.0
2026-03-04T12:00:00.950000+00:00,-6.020171,-4.4625664,-10.736884,152.41522,120.69448,19.0,0.0,0.0,0.0
2026-03-04T12:00:01+00:00,-6.727945,-4.9420595,-11.201276,149.46393,135.21872,27.0,0.0,0.0,0.0
2026-03-04T12:00:01.050000+00:00,-4.93015,-3.0987308,-9.592575,156.67328,125.507195,12.0,0.0,0.0,0.0
2026-03-04T12:00:01.100000+00:00,-5.9724436,-4.3961263,-10.888036,133.98593,123.98155,12.0,0.0,0.0,0.0
2026-03-04T12:00:01.150000+00:00,-6.0946655,-5.0186687,-10.670251,146.44847,132.89688,19.0,0.0,0.0,0.0
2026-03-04T12:00:01.200000+00:00,-5.7655673,-4.301617,-9.915261,138.97961,142.28664,11.0,0.0,0.0,0.0
2026-03-04T12:00:01.250000+00:00,-5.261766,-4.0285916,-9.41439,151.23073,123.384895,17.0,0.0,0.0,0.0
2026-03-04T12:00:01.300000+00:00,-6.1605396,-4.6979976,-10.7525425,151.0397,134.59059,16.0,0.0,0.0,0.0
2026-03-04T12:00:01.350000+00:00,-6.059265,-4.0036607,-10.770256,137.56483,127.55273,18.0,0.0,0.0,0.0
2026-03-04T12:00:01.400000+00:00,-6.617336,-5.0263314,-10.373779,156.51047,128.84644,17.0,0.0,0.0,0.0
2026-03-04T12:00:01.450000+00:00,-5.2553344,-4.6993947,-9.277138,164.62744,129.01273,21.0,0.0,0.0,0.0
2026-03-04T12:00:01.500000+00:00,-6.1957846,-6.28912,-11.789059,142.24269,127.19977,8.0,0.0,0.0,0.0
2026-03-04T12:00:01.550000+00:00,-6.811833,-5.083956,-12.004932,152.79424,112.85465,27.0,0.0,0.0,0.0
2026-03-04T12:00:01.600000+00:00,-4.032662,-3.2263381,-6.8267655,150.43283,136.90837,15.0,0.0,0.0,0.0
2026-03-04T12:00:01.650000+00:00,-5.747707,-4.8663917,-10.763005,139.54335,135.12653,21.0,0.0,0.0,0.0
2026-03-04T12:00:01.700000+00:00,-5.686538,-5.2391706,-10.442362,148.80507,149.81128,11.0,0.0,0.0,0.0
2026-03-04T12:00:01.750000+00:00,-6.6313777,-5.4505897,-13.252352,145.38715,131.52525,16.0,0.0,0.0,0.0
2026-03-04T12:00:01.800000+00:00,-6.6327677,-5.3837004,-11.151123,139.60387,119.59552,20.0,0.0,0.0,0.0
2026-03-04T12:00:01.850000+00:00,-5.734814,-4.8883634,-10.758575,152.93257,121.78006,18.0,0.0,0.0,0.0
2026-03-04T12:00:01.900000+00:00,-6.2025485,-5.122279,-11.346854,157.3615,119.09866,26.0,0.0,0.0,0.0
2026-03-04T12:00:01.950000+00:00,-5.881028,-5.406781,-11.138476,133.1284,130.62611,22.0,0.0,0.0,0.0
2026-03-04T12:00:02+00:00,-6.1932907,-4.9517198,-10.815273,134.36502,126.27154,15.0,0.0,0.0,0.0
2026-03-04T12:00:02.050000+00:00,-5.289966,-4.045463,-10.172278,146.356,135.86246,27.0,0.0,0.0,0.0
2026-03-04T12:00:02.100000+00:00,-6.2383237,-3.884999,-9.384965,134.80046,134.6812,23.0,0.0,0.0,0.0
2026-03-04T12:00:02.150000+00:00,-7.300604,-5.160498,-12.175373,159.5541,126.05792,27.0,0.0,0.0,0.0
2026-03-04T12:00:02.200000+00:00,-6.293124,-5.388725,-12.215726,143.36899,133.32726,21.0,0.0,0.0,0.0
2026-03-04T12:00:02.250000+00:00,-4.7861447,-4.824328,-9.873902,158.10266,121.47906,12.0,0.0,0.0,0.0
2026-03-04T12:00:02.300000+00:00,-5.491946,-4.6183105,-10.340273,142.6837,128.5118,22.0,0.0,0.0,0.0
2026-03-04T12:00:02.350000+00:00,-7.117021,-5.1728578,-11.647659,145.74493,125.08925,16.0,0.0,0.0,0.0
2026-03-04T12:00:02.400000+00:00,-7.400692,-5.252117,-12.33074,149.06511,134.51778,26.0,0.0,0.0,0.0
2026-03-04T12:00:02.450000+00:00,-6.013005,-5.290303,-11.545205,159.89832,131.9684,14.0,0.0,0.0,0.0
2026-03-04T12:00:02.500000+00:00,-5.270914,-4.2293878,-10.522233,154.27509,139.36597,12.0,0.0,0.0,0.0
2026-03-04T12:00:02.550000+00:00,-4.890209,-4.6744533,-9.733572,135.84453,132.07832,8.0,0.0,0.0,0.0
2026-03-04T12:00:02.600000+00:00,-5.095558,-4.344882,-9.218072,146.34744,119.621216,19.0,0.0,0.0,0.0
2026-03-04T12:00:02.650000+00:00,-5.2428308,-4.4150276,-9.570445,147.15163,129.35982,18.0,0.0,0.0,0.0
2026-03-04T12:00:02.700000+00:00,-6.3289905,-5.734095,-11.804555,150.00519,133.91295,21.0,0.0,0.0,0.0
2026-03-04T12:00:02.750000+00:00,-5.0756855,-2.3968096,-8.236195,168.22005,130.15375,27.0,0.0,0.0,0.0
2026-03-04T12:00:02.800000+00:00,-4.9502616,-4.308904,-9.605089,155.40027,124.65146,23.0,0.0,0.0,0.0
2026-03-04T12:00:02.850000+00:00,-5.923825,-4.2432494,-10.639651,142.82474,132.49689,9.0,0.0,0.0,0.0
2026-03-04T12:00:02.900000+00:00,-5.1040826,-4.552749,-10.69743,144.29497,128.86339,13.0,0.0,0.0,0.0
2026-03-04T12:00:02.950000+00:00,-6.1476874,-3.544191,-9.301791,147.85596,132.20921,12.0,0.0,0.0,0.0
2026-03-04T12:00:03+00:00,-6.671164,-4.719522,-11.023585,139.69194,136.38911,17.0,0.0,0.0,0.0
2026-03-04T12:00:03.050000+00:00,-5.845279,-5.965502,-10.895216,145.15547,127.43078,10.0,0.0,0.0,0.0
2026-03-04T12:00:03.100000+00:00,-6.031484,-4.3758755,-10.343263,141.52695,132.30011,14.0,0.0,0.0,0.0
2026-03-04T12:00:03.150000+00:00,-4.9947243,-4.246924,-8.623068,153.45233,125.96023,23.0,0.0,0.0,0.0
2026-03-04T12:00:03.200000+00:00,-6.9708967,-4.819361,-12.307043,141.38768,122.82564,15.0,0.0,0.0,0.0
2026-03-04T12:00:03.250000+00:00,-4.5594106,-4.054806,-9.180403,167.52756,142.60892,12.0,0.0,0.0,0.0
2026-03-04T12:00:03.300000+00:00,-7.456188,-5.9222417,-13.111674,146.70671,129.8481,10.0,0.0,0.0,0.0
2026-03-04T12:00:03.350000+00:00,-6.387122,-5.184628,-11.574154,134.6124,139.46625,27.0,0.0,0.0,0.0
2026-03-04T12:00:03.400000+00:00,-5.098377,-5.0798073,-10.189783,147.06267,116.88546,19.0,0.0,0.0,0.0
2026-03-04T12:00:03.450000+00:00,-4.775821,-4.739169,-9.221381,144.77477,118.71875,13.0,0.0,0.0,0.0
2026-03-04T12:00:03.500000+00:00,-6.4106584,-5.547611,-12.159633,138.61977,125.97521,11.0,0.0,0.0,0.0
2026-03-04T12:00:03.550000+00:00,-5.287954,-4.2859592,-9.300825,154.4869,146.9414,21.0,0.0,0.0,0.0
2026-03-04T12:00:03.600000+00:00,-4.978613,-4.584472,-9.072581,144.1917,121.66063,15.0,0.0,0.0,0.0
2026-03-04T12:00:03.650000+00:00,-6.4379387,-4.9273176,-11.145409,150.20432,128.53314,13.0,0.0,0.0,0.0
2026-03-04T12:00:03.700000+00:00,-5.9301376,-4.463672,-10.808476,148.50179,125.21058,13.0,0.0,0.0,0.0
2026-03-04T12:00:03.750000+00:00,-5.586397,-5.1987667,-10.564529,148.36642,123.79203,21.0,0.0,0.0,0.0
2026-03-04T12:00:03.800000+00:00,-6.9319935,-5.9847417,-13.204382,140.86116,140.08179,22.0,0.0,0.0,0.0
2026-03-04T12:00:03.850000+00:00,-4.0337234,-4.582071,-8.110989,140.02989,128.70624,23.0,0.0,0.0,0.0
2026-03-04T12:00:03.900000+00:00,-6.451162,-4.440379,-11.082004,127.033104,142.81715,11.0,0.0,0.0,0.0
2026-03-04T12:00:03.950000+00:00,-7.1985636,-5.5944505,-13.921588,153.24495,129.49283,20.0,0.0,0.0,0.0
2026-03-04T12:00:04+00:00,-6.382255,-5.7229342,-11.944521,154.71324,140.32088,16.0,0.0,0.0,0.0
2026-03-04T12:00:04.050000+00:00,-6.309828,-5.0526605,-12.543858,145.81532,126.75997,15.0,0.0,0.0,0.0
2026-03-04T12:00:04.100000+00:00,-8.350968,-5.9958014,-13.953739,149.88208,143.10434,15.0,0.0,0.0,0.0
2026-03-04T12:00:04.150000+00:00,-8.034947,-6.3685684,-14.096827,141.87202,117.736084,14.0,0.0,0.0,0.0
2026-03-04T12:00:04.200000+00:00,-7.184779,-6.0419145,-13.766057,150.6261,120.513405,14.0,0.0,0.0,0.0
2026-03-04T12:00:04.250000+00:00,-8.544429,-6.7888618,-16.292177,143.84914,126.89385,17.0,0.0,0.0,0.0
2026-03-04T12:00:04.300000+00:00,-9.748386,-7.373397,-17.551407,138.63753,143.01753,18.0,0.0,0.0,0.0
2026-03-04T12:00:04.350000+00:00,-8.114351,-6.5899267,-14.724158,141.77661,133.46176,20.0,0.0,0.0,0.0
2026-03-04T12:00:04.400000+00:00,-10.076007,-8.513104,-17.026424,146.17307,143.77484,17.0,0.0,0.0,0.0
2026-03-04T12:00:04.450000+00:00,-9.598866,-8.665014,-18.541388,146.56679,124.50122,14.0,0.0,0.0,0.0
2026-03-04T12:00:04.500000+00:00,-8.845307,-7.8864765,-16.580626,167.03279,141.59294,12.0,0.0,0.0,0.0
2026-03-04T12:00:04.550000+00:00,-11.997859,-9.813513,-21.769075,130.36365,124.654465,20.0,0.0,0.0,0.0
2026-03-04T12:00:04.600000+00:00,-11.603739,-9.183678,-20.405375,152.86934,116.133125,15.0,0.0,0.0,0.0
2026-03-04T12:00:04.650000+00:00,-9.578236,-8.620862,-18.17334,151.09122,128.59149,10.0,0.0,0.0,0.0
2026-03-04T12:00:04.700000+00:00,-10.191078,-7.918347,-18.502445,133.59595,128.3121,25.0,0.0,0.0,0.0
2026-03-04T12:00:04.750000+00:00,-9.694931,-7.934238,-18.170729,147.34209,136.57828,17.0,0.0,0.0,0.0
2026-03-04T12:00:04.800000+00:00,-9.830552,-8.670595,-18.888016,166.94197,126.41132,9.0,0.0,0.0,0.0
2026-03-04T12:00:04.850000+00:00,-9.385505,-8.855398,-18.602444,140.6817,130.6978,13.0,0.0,0.0,0.0
2026-03-04T12:00:04.900000+00:00,-10.319405,-8.233589,-18.038664,141.07092,120.0705,18.0,0.0,0.0,0.0
2026-03-04T12:00:04.950000+00:00,-8.381683,-7.527784,-17.328474,139.42204,120.68196,22.0,0.0,0.0,0.0
2026-03-04T12:00:05+00:00,-8.415132,-7.082397,-15.074942,151.36353,130.0863,20.0,0.0,0.0,0.0
2026-03-04T12:00:05.050000+00:00,-7.4949045,-5.4476047,-14.071834,147.62816,132.30867,22.0,0.0,0.0,0.0
2026-03-04T12:00:05.100000+00:00,-7.659137,-6.2125025,-13.358221,155.30647,136.07573,25.0,0.0,0.0,0.0
2026-03-04T12:00:05.150000+00:00,-6.3289866,-5.607227,-11.586413,158.89156,134.3302,25.0,0.0,0.0,0.0
2026-03-04T12:00:05.200000+00:00,-8.552966,-7.025375,-14.619427,140.70764,135.20308,11.0,0.0,0.0,0.0
2026-03-04T12:00:05.250000+00:00,-6.699214,-5.5907917,-11.695472,147.15434,138.7192,19.0,0.0,0.0,0.0
2026-03-04T12:00:05.300000+00:00,-6.4161177,-4.3669577,-11.222902,143.15308,122.727005,22.0,0.0,0.0,0.0
2026-03-04T12:00:05.350000+00:00,-3.6997066,-2.9923654,-6.8316135,153.91321,125.69577,11.0,0.0,0.0,0.0
2026-03-04T12:00:05.400000+00:00,-4.6406665,-3.201379,-8.507917,136.2595,134.75287,15.0,0.0,0.0,0.0
2026-03-04T12:00:05.450000+00:00,-3.953923,-2.3203282,-6.269358,150.07927,134.08154,14.0,0.0,0.0,0.0
2026-03-04T12:00:05.500000+00:00,-3.8711607,-3.242892,-5.8995695,156.95421,127.15295,12.0,0.0,0.0,0.0
2026-03-04T12:00:05.550000+00:00,-4.223704,-2.2036495,-5.897241,154.67343,129.17197,20.0,0.0,0.0,0.0
2026-03-04T12:00:05.600000+00:00,-2.587542,-2.2599936,-5.643405,140.63797,136.58652,25.0,0.0,0.0,0.0
2026-03-04T12:00:05.650000+00:00,-2.2806728,-1.8517059,-3.2714345,140.63776,131.24475,11.0,0.0,0.0,0.0
2026-03-04T12:00:05.700000+00:00,-0.7381043,-0.32423055,-1.9273685,145.84982,137.36005,22.0,0.0,0.0,0.0
2026-03-04T12:00:05.750000+00:00,-2.2022007,-1.730266,-3.023485,140.90631,127.47004,18.0,0.0,0.0,0.0
2026-03-04T12:00:05.800000+00:00,-0.21940994,0.85951793,0.84250057,143.15553,124.036194,8.0,0.0,0.0,0.0
2026-03-04T12:00:05.850000+00:00,-0.24206632,-0.3554591,-0.87665623,139.33063,127.04569,8.0,0.0,0.0,0.0
2026-03-04T12:00:05.900000+00:00,0.66717577,-0.06538783,0.078049056,129.18309,124.93037,15.0,0.0,0.0,0.0
2026-03-04T12:00:05.950000+00:00,-1.8183807,-1.6593071,-3.5703168,151.06627,130.12616,11.0,0.0,0.0,0.0
2026-03-04T12:00:06+00:00,-4.5013337,-3.545185,-9.351331,158.41475,125.522804,26.0,0.0,0.0,0.0
2026-03-04T12:00:06.050000+00:00,-7.460219,-7.093729,-14.491574,144.22903,134.9439,16.0,0.0,0.0,0.0
2026-03-04T12:00:06.100000+00:00,-9.456821,-6.8811545,-15.607392,138.71205,126.28682,14.0,0.0,0.0,0.0
2026-03-04T12:00:06.150000+00:00,-10.763149,-7.1702676,-18.35733,154.09575,120.282684,19.0,0.0,0.0,0.0
2026-03-04T12:00:06.200000+00:00,-10.629924,-7.9671884,-20.11645,147.56787,131.90843,9.0,0.0,0.0,0.0
2026-03-04T12:00:06.250000+00:00,-11.699347,-10.001381,-21.641413,141.45428,128.33243,12.0,0.0,0.0,0.0
2026-03-04T12:00:06.300000+00:00,-15.664217,-12.627846,-28.832354,141.48413,115.43874,27.0,0.0,0.0,0.0
2026-03-04T12:00:06.350000+00:00,-18.784483,-14.993625,-32.823174,129.25752,121.80813,8.0,0.0,0.0,0.0
2026-03-04T12:00:06.400000+00:00,-19.091183,-14.961224,-32.81571,151.98416,126.26921,21.0,0.0,0.0,0.0
2026-03-04T12:00:06.450000+00:00,-19.064734,-15.344049,-34.69076,153.75816,131.45815,21.0,0.0,0.0,0.0
2026-03-04T12:00:06.500000+00:00,-20.074753,-16.696806,-37.076206,145.49606,139.1109,12.0,0.0,0.0,0.0
2026-03-04T12:00:06.550000+00:00,-20.12651,-16.746618,-36.60537,147.20625,130.79018,17.0,0.0,0.0,0.0
2026-03-04T12:00:06.600000+00:00,-21.719267,-16.857283,-38.09673,136.46968,133.7036,25.0,0.0,0.0,0.0
2026-03-04T12:00:06.650000+00:00,-23.54751,-19.280241,-42.31479,144.99474,142.78505,24.0,0.0,0.0,0.0
2026-03-04T12:00:06.700000+00:00,-23.50794,-18.963596,-42.988396,148.01529,134.82224,10.0,0.0,0.0,0.0
