timestamp_utc,central_roll_deg,peripheral_roll_deg,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,pair_dt_ms,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-02-13T12:00:00+00:00,-5.524749,-4.156347,-9.6363535,125.04532,110.102,22.0,0.0,0.0,0.0
2026-02-13T12:00:00.050000+00:00,-4.412556,-3.9641695,-7.664274,118.42904,117.74877,11.0,0.0,0.0,0.0
2026-02-13T12:00:00.100000+00:00,-4.6058655,-2.035146,-6.5532656,133.82431,111.19574,15.0,0.0,0.0,0.0
2026-02-13T12:00:00.150000+00:00,-5.055474,-4.1902046,-9.612455,130.51015,112.936745,26.0,0.0,0.0,0.0
2026-02-13T12:00:00.200000+00:00,-5.6442337,-4.4731636,-9.886549,125.27823,112.875725,24.0,0.0,0.0,0.0
2026-02-13T12:00:00.250000+00:00,-4.106943,-3.1824067,-7.9325123,118.39601,108.6512,8.0,0.0,0.0,0.0
2026-02-13T12:00:00.300000+00:00,-5.6060805,-4.3463774,-9.4366,125.95573,118.40046,15.0,0.0,0.0,0.0
2026-02-13T12:00:00.350000+00:00,-4.2817793,-4.131067,-8.302509,129.85771,112.10163,14.0,0.0,0.0,0.0
2026-02-13T12:00:00.400000+00:00,-4.3712173,-2.5884326,-7.1134067,124.52055,104.787346,24.0,0.0,0.0,0.0
2026-02-13T12:00:00.450000+00:00,-4.699419,-4.031212,-8.679684,124.91995,111.527054,24.0,0.0,0.0,0.0
2026-02-13T12:00:00.500000+00:00,-4.731809,-3.7804291,-7.887906,133.21513,101.04472,18.0,0.0,0.0,0.0
2026-02-13T12:00:00.550000+00:00,-5.7135243,-6.0232196,-13.016249,119.253525,116.52469,17.0,0.0,0.0,0.0
2026-02-13T12:00:00.600000+00:00,-4.0238786,-2.7530732,-7.946082,131.6291,100.65738,15.0,0.0,0.0,0.0
2026-02-13T12:00:00.650000+00:00,-5.9078135,-4.1686783,-9.757617,122.883514,111.51182,26.0,0.0,0.0,0.0
2026-02-13T12:00:00.700000+00:00,-5.9476857,-4.4596205,-10.9194,116.14015,107.33593,12.0,0.0,0.0,0.0
2026-02-13T12:00:00.750000+00:00,-5.9104295,-4.7229595,-9.733327,132.62485,113.76592,26.0,0.0,0.0,0.0
2026-02-13T12:00:00.800000+00:00,-6.6476245,-4.461707,-11.291345,132.03078,112.2827,16.0,0.0,0.0,0.0
2026-02-13T12:00:00.850000+00:00,-6.0098314,-4.9117403,-11.269936,119.90588,112.53774,9.0,0.0,0.0,0.0
2026-02-13T12:00:00.900000+00:00,-6.3337545,-5.92724,-12.573466,119.99163,119.88878,11.0,0.0,0.0,0.0
2026-02-13T12:00:00.950000+00:00,-5.526246,-5.6277933,-10.471063,135.34853,104.59815,19.0,0.0,0.0,0.0
2026-02-13T12:00:01+00:00,-6.396213,-5.3292174,-11.5601425,127.494545,111.320244,9.0,0.0,0.0,0.0
2026-02-13T12:00:01.050000+00:00,-5.5542626,-5.103548,-10.712546,112.04342,102.772644,14.0,0.0,0.0,0.0
2026-02-13T12:00:01.100000+00:00,-4.4345984,-2.891344,-8.298963,119.53854,118.40441,21.0,0.0,0.0,0.0
2026-02-13T12:00:01.150000+00:00,-4.87836,-4.5442085,-9.425224,129.19537,117.602585,21.0,0.0,0.0,0.0
2026-02-13T12:00:01.200000+00:00,-5.7069154,-5.6542845,-11.4381275,121.97684,120.17074,11.0,0.0,0.0,0.0
2026-02-13T12:00:01.250000+00:00,-4.394946,-3.9458666,-8.820704,133.80261,117.136696,9.0,0.0,0.0,0.0
2026-02-13T12:00:01.300000+00:00,-4.8971953,-3.477183,-8.002085,123.15183,114.35269,14.0,0.0,0.0,0.0
2026-02-13T12:00:01.350000+00:00,-5.7555113,-4.5551705,-9.454941,130.83434,106.85597,10.0,0.0,0.0,0.0
2026-02-13T12:00:01.400000+00:00,-4.8646545,-4.703974,-9.469058,126.90286,104.775154,18.0,0.0,0.0,0.0
2026-02-13T12:00:01.450000+00:00,-5.591317,-3.8216262,-9.658364,129.39677,118.55786,13.0,0.0,0.0,0.0
2026-02-13T12:00:01.500000+00:00,-6.270916,-4.175338,-11.011557,127.66929,114.46683,19.0,0.0,0.0,0.0
2026-02-13T12:00:01.550000+00:00,-4.8756313,-3.7815437,-7.9250927,126.78212,103.593155,18.0,0.0,0.0,0.0
2026-02-13T12:00:01.600000+00:00,-5.8713865,-3.77617,-8.792187,116.93876,117.51826,20.0,0.0,0.0,0.0
2026-02-13T12:00:01.650000+00:00,-5.100419,-4.2107205,-9.628861,136.02625,107.96794,24.0,0.0,0.0,0.0
2026-02-13T12:00:01.700000+00:00,-5.4093623,-4.6334524,-9.579216,122.71818,110.16341,16.0,0.0,0.0,0.0
2026-02-13T12:00:01.750000+00:00,-4.823698,-4.5228853,-9.7285795,117.86249,114.09558,16.0,0.0,0.0,0.0
2026-02-13T12:00:01.800000+00:00,-4.261247,-2.8226402,-7.2613506,138.79855,106.19956,20.0,0.0,0.0,0.0
2026-02-13T12:00:01.850000+00:00,-5.3876123,-4.2050986,-9.953866,121.82869,118.08238,15.0,0.0,0.0,0.0
2026-02-13T12:00:01.900000+00:00,-6.083976,-4.919194,-12.082806,138.09431,117.35049,23.0,0.0,0.0,0.0
2026-02-13T12:00:01.950000+00:00,-5.2866955,-3.5906506,-9.308763,109.81728,108.65287,18.0,0.0,0.0,0.0
2026-02-13T12:00:02+00:00,-4.519113,-3.138759,-8.171707,129.3412,104.5962,24.0,0.0,0.0,0.0
2026-02-13T12:00:02.050000+00:00,-4.8451576,-4.5535965,-8.505713,126.7973,113.6283,15.0,0.0,0.0,0.0
2026-02-13T12:00:02.100000+00:00,-5.1158857,-3.9993324,-10.104057,120.54194,115.31288,8.0,0.0,0.0,0.0
2026-02-13T12:00:02.150000+00:00,-6.8452296,-4.941745,-11.967754,135.52371,126.25119,25.0,0.0,0.0,0.0
2026-02-13T12:00:02.200000+00:00,-2.943784,-3.8724961,-6.381181,118.51065,106.90125,24.0,0.0,0.0,0.0
2026-02-13T12:00:02.250000+00:00,-6.807199,-5.420602,-11.003426,127.360054,117.08618,8.0,0.0,0.0,0.0
2026-02-13T12:00:02.300000+00:00,-5.4612184,-4.216855,-9.309057,122.611084,111.37181,14.0,0.0,0.0,0.0
2026-02-13T12:00:02.350000+00:00,-4.7816987,-4.170559,-9.74545,133.33217,113.01546,8.0,0.0,0.0,0.0
2026-02-13T12:00:02.400000+00:00,-5.182382,-3.5207295,-10.49489,118.04942,104.760574,8.0,0.0,0.0,0.0
2026-02-13T12:00:02.450000+00:00,-5.320305,-4.757113,-10.1490345,128.09654,111.899445,21.0,0.0,0.0,0.0
2026-02-13T12:00:02.500000+00:00,-7.1530347,-3.5753043,-11.182299,127.46984,121.041695,24.0,0.0,0.0,0.0
2026-02-13T12:00:02.550000+00:00,-5.881095,-5.2986145,-10.879395,110.253586,111.673416,22.0,0.0,0.0,0.0
2026-02-13T12:00:02.600000+00:00,-6.1300263,-4.139201,-10.28586,151.02863,101.74097,11.0,0.0,0.0,0.0
2026-02-13T12:00:02.650000+00:00,-5.5526834,-5.4243827,-9.710696,128.32878,112.17644,22.0,0.0,0.0,0.0
2026-02-13T12:00:02.700000+00:00,-2.6637368,-3.099093,-5.844022,130.0046,105.478226,27.0,0.0,0.0,0.0
2026-02-13T12:00:02.750000+00:00,-5.7096,-5.947304,-11.018821,132.76517,109.411644,21.0,0.0,0.0,0.0
2026-02-13T12:00:02.800000+00:00,-4.01857,-3.6952682,-7.8132925,123.55839,112.98998,27.0,0.0,0.0,0.0
2026-02-13T12:00:02.850000+00:00,-5.6681004,-4.244683,-9.4104395,122.43801,105.48281,23.0,0.0,0.0,0.0
2026-02-13T12:00:02.900000+00:00,-5.964,-4.7521243,-10.120838,108.733025,109.731834,14.0,0.0,0.0,0.0
2026-02-13T12:00:02.950000+00:00,-6.587472,-5.5664434,-11.673046,122.01552,122.04689,10.0,0.0,0.0,0.0
2026-02-13T12:00:03+00:00,-5.1725936,-3.5274901,-9.628195,125.69623,117.6356,19.0,0.0,0.0,0.0
2026-02-13T12:00:03.050000+00:00,-5.70899,-4.5829573,-11.111349,130.63591,107.68641,25.0,0.0,0.0,0.0
2026-02-13T12:00:03.100000+00:00,-3.4824197,-4.818452,-9.11552,126.999756,98.15853,20.0,0.0,0.0,0.0
2026-02-13T12:00:03.150000+00:00,-4.5796294,-4.1759815,-9.001503,128.20511,109.06369,9.0,0.0,0.0,0.0
2026-02-13T12:00:03.200000+00:00,-6.387211,-5.3288007,-11.35371,127.58268,108.50468,8.0,0.0,0.0,0.0
2026-02-13T12:00:03.250000+00:00,-3.4967287,-3.4459739,-7.783287,129.18517,107.7917,8.0,0.0,0.0,0.0
