timestamp_utc,central_roll_deg,peripheral_roll_deg,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,pair_dt_ms,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-01-12T12:00:00+00:00,-3.766774,-2.1133866,-5.556873,69.5034,70.28458,16.0,0.0,0.0,0.0
2026-01-12T12:00:00.050000+00:00,-6.1389165,-4.0107656,-10.373742,85.67094,70.76594,15.0,0.0,0.0,0.0
2026-01-12T12:00:00.100000+00:00,-6.917606,-5.7397184,-13.152866,84.18663,77.52418,11.0,0.0,0.0,0.0
2026-01-12T12:00:00.150000+00:00,-5.8219824,-5.351912,-10.73598,95.31182,78.440834,10.0,0.0,0.0,0.0
2026-01-12T12:00:00.200000+00:00,-3.4880052,-2.4341612,-5.9288535,74.98903,79.79193,16.0,0.0,0.0,0.0
2026-01-12T12:00:00.250000+00:00,-5.5389843,-4.907589,-8.671361,71.223885,63.409084,19.0,0.0,0.0,0.0
2026-01-12T12:00:00.300000+00:00,-6.4236226,-4.437306,-9.741943,97.556015,66.86201,27.0,0.0,0.0,0.0
2026-01-12T12:00:00.350000+00:00,-4.7948275,-4.5655212,-8.848112,79.95335,75.98474,25.0,0.0,0.0,0.0
2026-01-12T12:00:00.400000+00:00,-5.0844674,-4.132507,-8.609211,88.13751,68.069725,22.0,0.0,0.0,0.0
2026-01-12T12:00:00.450000+00:00,-3.6790793,-3.5978322,-7.2997446,81.94973,78.14377,14.0,0.0,0.0,0.0
2026-01-12T12:00:00.500000+00:00,-3.9326525,-4.031299,-8.994125,86.66173,79.01025,8.0,0.0,0.0,0.0
2026-01-12T12:00:00.550000+00:00,-3.4644957,-2.004429,-6.703704,86.52195,70.51511,26.0,0.0,0.0,0.0
2026-01-12T12:00:00.600000+00:00,-5.494931,-5.3340263,-10.212467,68.94759,72.06399,10.0,0.0,0.0,0.0
2026-01-12T12:00:00.650000+00:00,-5.2260346,-4.656991,-9.302979,71.494484,76.9038,15.0,0.0,0.0,0.0
2026-01-12T12:00:00.700000+00:00,-6.4837847,-4.4283032,-10.247073,71.95253,76.31637,19.0,0.0,0.0,0.0
2026-01-12T12:00:00.750000+00:00,-4.871048,-4.0377216,-9.075726,78.70518,80.54012,14.0,0.0,0.0,0.0
2026-01-12T12:00:00.800000+00:00,-3.2527084,-2.2737494,-5.279767,97.801765,75.78699,25.0,0.0,0.0,0.0
2026-01-12T12:00:00.850000+00:00,-7.5243087,-5.5909348,-12.391968,79.95394,69.8422,14.0,0.0,0.0,0.0
2026-01-12T12:00:00.900000+00:00,-6.967517,-5.9591475,-12.133139,79.175674,72.30092,20.0,0.0,0.0,0.0
2026-01-12T12:00:00.950000+00:00,-6.477849,-5.6671634,-10.492399,79.44353,61.83347,8.0,0.0,0.0,0.0
2026-01-12T12:00:01+00:00,-4.149542,-3.3478823,-7.047911,63.953697,78.82062,19.0,0.0,0.0,0.0
2026-01-12T12:00:01.050000+00:00,-3.5725625,-3.3526862,-8.691508,80.77976,75.70313,15.0,0.0,0.0,0.0
2026-01-12T12:00:01.100000+00:00,-6.6125007,-6.776294,-10.837283,78.108955,66.6804,18.0,0.0,0.0,0.0
2026-01-12T12:00:01.150000+00:00,-5.002062,-4.280499,-9.089365,76.84584,79.72641,16.0,0.0,0.0,0.0
2026-01-12T12:00:01.200000+00:00,-6.307273,-5.6070085,-11.895717,91.41458,67.5705,20.0,0.0,0.0,0.0
2026-01-12T12:00:01.250000+00:00,-5.8699746,-4.975866,-11.502567,73.52884,69.197464,18.0,0.0,0.0,0.0
2026-01-12T12:00:01.300000+00:00,-6.251608,-5.2931724,-10.649295,73.00672,73.12625,14.0,0.0,0.0,0.0
2026-01-12T12:00:01.350000+00:00,-4.0774097,-4.051401,-8.195103,77.65219,78.54658,13.0,0.0,0.0,0.0
2026-01-12T12:00:01.400000+00:00,-5.9930882,-4.207419,-9.773364,71.20835,70.6874,17.0,0.0,0.0,0.0
2026-01-12T12:00:01.450000+00:00,-5.016261,-3.849793,-9.043657,74.78166,70.42206,13.0,0.0,0.0,0.0
2026-01-12T12:00:01.500000+00:00,-4.597033,-2.9042442,-6.6934257,69.56919,73.394775,26.0,0.0,0.0,0.0
2026-01-12T12:00:01.550000+00:00,-5.841855,-3.889844,-9.950776,70.1276,64.88164,12.0,0.0,0.0,0.0
2026-01-12T12:00:01.600000+00:00,-4.1245465,-3.3314493,-6.531277,82.66544,69.59006,16.0,0.0,0.0,0.0
2026-01-12T12:00:01.650000+00:00,-5.842951,-4.4731956,-11.052507,73.544205,73.07239,22.0,0.0,0.0,0.0
2026-01-12T12:00:01.700000+00:00,-4.067723,-1.8073168,-4.8768725,76.81967,88.20346,21.0,0.0,0.0,0.0
2026-01-12T12:00:01.750000+00:00,-6.4954557,-4.6182756,-11.943165,96.0014,69.405334,18.0,0.0,0.0,0.0
2026-01-12T12:00:01.800000+00:00,-7.369919,-5.819582,-13.24507,78.35497,67.31379,13.0,0.0,0.0,0.0
2026-01-12T12:00:01.850000+00:00,-4.975059,-3.6446888,-8.7523365,79.70463,66.297905,25.0,0.0,0.0,0.0
2026-01-12T12:00:01.900000+00:00,-5.667547,-4.348543,-9.561406,73.210144,80.95907,18.0,0.0,0.0,0.0
2026-01-12T12:00:01.950000+00:00,-3.5199258,-3.5261302,-7.660697,84.01665,66.23481,12.0,0.0,0.0,0.0
2026-01-12T12:00:02+00:00,-3.0368764,-3.507293,-7.5184274,79.42496,79.70933,8.0,0.0,0.0,0.0
2026-01-12T12:00:02.050000+00:00,-6.740615,-5.5036345,-12.041087,73.082695,76.41668,10.0,0.0,0.0,0.0
2026-01-12T12:00:02.100000+00:00,-4.5776396,-3.421701,-9.202429,77.38329,77.67257,27.0,0.0,0.0,0.0
2026-01-12T12:00:02.150000+00:00,-2.3287985,-2.146732,-4.2463512,90.96608,82.34179,26.0,0.0,0.0,0.0
2026-01-12T12:00:02.200000+00:00,-5.4205,-5.2612295,-9.840263,72.144226,70.67876,24.0,0.0,0.0,0.0
2026-01-12T12:00:02.250000+00:00,-3.4508612,-3.0830271,-5.8183837,76.91872,71.21564,10.0,0.0,0.0,0.0
2026-01-12T12:00:02.300000+00:00,-4.3719954,-3.5472574,-8.935611,82.12818,79.33388,21.0,0.0,0.0,0.0
2026-01-12T12:00:02.350000+00:00,-5.1884365,-3.3729773,-9.777569,66.094376,64.90405,16.0,0.0,0.0,0.0
2026-01-12T12:00:02.400000+00:00,-5.7942348,-4.313097,-11.208968,97.52203,74.99609,8.0,0.0,0.0,0.0
2026-01-12T12:00:02.450000+00:00,-6.5726333,-4.865851,-10.339973,86.727776,75.043236,18.0,0.0,0.0,0.0
2026-01-12T12:00:02.500000+00:00,-6.4634185,-5.516693,-12.168669,83.74966,65.479576,13.0,0.0,0.0,0.0
2026-01-12T12:00:02.550000+00:00,-3.2799075,-2.8060813,-5.98518,90.0495,70.19609,20.0,0.0,0.0,0.0
2026-01-12T12:00:02.600000+00:00,-5.384297,-4.0719967,-9.259065,87.1876,79.84854,23.0,0.0,0.0,0.0
2026-01-12T12:00:02.650000+00:00,-5.545637,-4.5174212,-10.429381,67.05311,71.09088,23.0,0.0,0.0,0.0
