timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-05-09 05:48:29.615046+00:00,0,-13.700269,64.43454,63.027927,-15.020142,190.70271,173.6107
2026-05-09 05:48:29.650046+00:00,35,-15.331922,59.861732,63.502483,-14.558197,198.07295,169.71211
2026-05-09 05:48:29.675046+00:00,60,-15.120014,67.8693,57.304745,-14.410742,201.33064,164.86453
2026-05-09 05:48:29.705046+00:00,90,-17.09163,61.555492,56.561764,-14.33151,196.96782,171.31926
2026-05-09 05:48:29.755046+00:00,140,-14.216386,55.152534,62.90993,-14.332913,196.891,169.86873
2026-05-09 05:48:29.777046+00:00,162,-14.8969755,60.11095,63.18068,-14.443002,198.62138,169.59117
2026-05-09 05:48:29.799046+00:00,184,-13.153051,63.369366,51.426807,-14.20196,195.41483,172.6291
2026-05-09 05:48:29.815046+00:00,200,-14.122553,52.323444,61.238247,-14.780724,197.13184,172.88359
2026-05-09 05:48:29.863046+00:00,248,-11.264182,65.64893,62.75942,-14.046784,200.97182,177.32175
2026-05-09 05:48:29.883046+00:00,268,-12.550182,58.483723,55.5804,-14.75752,198.56157,167.24379
2026-05-09 05:48:29.943046+00:00,328,-18.348856,66.27775,54.50573,-14.6104965,203.03062,174.38696
2026-05-09 05:48:29.963046+00:00,348,-15.093332,71.74898,60.653603,-14.444368,198.49002,167.65417
2026-05-09 05:48:30.002046+00:00,387,-14.030564,68.3554,66.171,-14.15515,199.77248,173.15013
2026-05-09 05:48:30.029046+00:00,414,-14.263698,61.762894,63.69013,-14.258546,196.3936,170.95824
2026-05-09 05:48:30.097046+00:00,482,-14.144443,67.41305,61.06877,-14.0058975,197.177,172.85031
2026-05-09 05:48:30.116046+00:00,501,-15.946995,65.20742,57.62086,-14.499276,198.49606,173.58601
2026-05-09 05:48:30.160046+00:00,545,-13.002027,62.79264,58.259087,-14.211479,201.61981,167.06909
2026-05-09 05:48:30.186046+00:00,571,-14.152376,78.1315,57.90803,-14.685042,197.50107,166.64104
2026-05-09 05:48:30.233046+00:00,618,-15.082646,67.243126,56.957375,-14.185823,200.65656,171.8061
2026-05-09 05:48:30.255046+00:00,640,-15.188364,59.819126,55.498234,-14.268134,201.71066,165.34233
2026-05-09 05:48:30.345046+00:00,730,-13.791804,63.733707,60.874294,-14.514703,203.86584,172.7112
2026-05-09 05:48:30.384046+00:00,769,-10.073975,65.23079,52.627968,-14.561907,198.50818,171.85512
2026-05-09 05:48:30.409046+00:00,794,-14.2045765,64.79794,61.426144,-14.034594,199.17259,166.1666
2026-05-09 05:48:30.439046+00:00,824,-12.332098,62.5893,56.070415,-14.300607,196.38953,172.96175
2026-05-09 05:48:30.558046+00:00,943,-11.892157,64.28255,60.030807,-13.98787,199.01372,172.99585
2026-05-09 05:48:30.600046+00:00,985,-14.369844,61.578575,55.07142,-14.401966,199.50499,167.68202
2026-05-09 05:48:30.626046+00:00,1011,-13.248169,64.04732,51.55905,-14.117318,197.56891,173.00839
2026-05-09 05:48:30.643046+00:00,1028,-15.25701,72.11158,63.886105,-13.832824,194.04715,170.23999
2026-05-09 05:48:30.688046+00:00,1073,-17.06,64.6613,62.015705,-14.1435375,196.9238,165.9181
2026-05-09 05:48:30.714046+00:00,1099,-13.407546,63.355293,56.74574,-13.944472,190.44902,174.61064
2026-05-09 05:48:30.736046+00:00,1121,-13.509745,69.299286,66.31456,-13.955861,197.66216,171.2511
2026-05-09 05:48:30.761046+00:00,1146,-14.578923,67.20811,64.63633,-14.043937,194.7328,175.59135
2026-05-09 05:48:30.780046+00:00,1165,-11.665429,61.298008,60.37962,-14.276624,199.203,168.46031
