timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-05-23 05:48:29.615046+00:00,0,-13.352351,51.41051,53.936996,-14.210103,199.03989,167.20787
2026-05-23 05:48:29.650046+00:00,35,-11.222712,38.0056,53.608078,-14.4251,194.73752,169.71043
2026-05-23 05:48:29.675046+00:00,60,-13.193598,35.84472,46.109234,-14.922744,199.11346,174.25514
2026-05-23 05:48:29.705046+00:00,90,-12.03631,47.803696,33.112717,-14.487415,198.7762,169.20334
2026-05-23 05:48:29.755046+00:00,140,-14.8719845,43.53222,55.19805,-14.408764,199.55934,169.91408
2026-05-23 05:48:29.777046+00:00,162,-9.309585,43.866436,49.30396,-14.068465,193.37494,173.0748
2026-05-23 05:48:29.799046+00:00,184,-13.233261,45.336735,47.70479,-14.425319,196.95793,170.34161
2026-05-23 05:48:29.815046+00:00,200,-12.235943,52.717297,45.100628,-14.380669,200.69502,172.33672
2026-05-23 05:48:29.863046+00:00,248,-15.123734,41.427265,42.451073,-14.2809515,195.54907,171.1111
2026-05-23 05:48:29.883046+00:00,268,-14.00144,42.64405,43.03439,-14.819073,196.26642,167.48972
2026-05-23 05:48:29.943046+00:00,328,-11.364511,47.52168,45.77947,-15.060721,202.84085,166.883
2026-05-23 05:48:29.963046+00:00,348,-14.157146,45.06609,47.35686,-14.815975,195.24574,168.46245
2026-05-23 05:48:30.002046+00:00,387,-14.156281,40.541443,47.35943,-14.128071,196.3651,170.13712
2026-05-23 05:48:30.029046+00:00,414,-15.054544,50.85432,38.99709,-14.71412,198.48186,171.99284
2026-05-23 05:48:30.097046+00:00,482,-12.307357,53.305916,43.590878,-14.259889,200.17195,175.27565
2026-05-23 05:48:30.116046+00:00,501,-12.234028,44.499474,40.9877,-14.644902,195.5652,168.80362
2026-05-23 05:48:30.160046+00:00,545,-11.223078,54.455833,43.53989,-13.749,194.57878,166.99689
2026-05-23 05:48:30.186046+00:00,571,-12.623995,39.90182,40.27664,-14.527401,197.1072,166.05605
