timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-04-11 05:48:29.615046+00:00,0,-11.9058075,64.73469,57.89661,-14.2623625,201.11818,172.89406
2026-04-11 05:48:29.650046+00:00,35,-15.420509,62.65353,55.593933,-14.646968,194.6666,173.14967
2026-04-11 05:48:29.675046+00:00,60,-14.196267,56.832253,61.443295,-14.47723,196.4296,170.83623
2026-04-11 05:48:29.705046+00:00,90,-15.33228,58.585117,51.707012,-14.546916,191.89224,171.10957
2026-04-11 05:48:29.755046+00:00,140,-13.350854,55.788387,50.895267,-14.195598,205.70885,172.37303
2026-04-11 05:48:29.777046+00:00,162,-14.79267,64.3764,57.164104,-14.155565,194.79341,173.1158
2026-04-11 05:48:29.799046+00:00,184,-11.868344,58.776184,54.591652,-14.494418,197.00066,170.33218
2026-04-11 05:48:29.815046+00:00,200,-15.338603,67.526245,54.255253,-14.623493,192.35849,174.76936
2026-04-11 05:48:29.863046+00:00,248,-13.74603,65.18239,52.754227,-14.064724,200.2845,172.41759
2026-04-11 05:48:29.883046+00:00,268,-14.654614,63.09236,55.7677,-14.433732,195.38254,167.2256
2026-04-11 05:48:29.943046+00:00,328,-13.334204,47.720337,62.95145,-13.99209,198.72371,166.93983
2026-04-11 05:48:29.963046+00:00,348,-12.333222,59.881298,55.084522,-14.679827,196.99217,168.96622
2026-04-11 05:48:30.002046+00:00,387,-12.824073,53.35419,55.15635,-14.289329,198.92883,169.81255
2026-04-11 05:48:30.029046+00:00,414,-12.993121,64.956024,57.869526,-14.6602125,196.23691,171.79294
2026-04-11 05:48:30.097046+00:00,482,-15.617243,63.273636,52.72787,-14.607001,203.87201,176.11955
2026-04-11 05:48:30.116046+00:00,501,-16.957983,51.980206,52.944702,-14.127946,197.46487,164.22963
2026-04-11 05:48:30.160046+00:00,545,-14.98892,61.959003,58.51749,-14.764809,199.94539,169.60019
2026-04-11 05:48:30.186046+00:00,571,-13.011515,59.808445,57.912872,-14.258253,196.61827,176.09427
2026-04-11 05:48:30.233046+00:00,618,-14.477493,60.577923,56.300133,-14.12213,196.93216,164.9874
2026-04-11 05:48:30.255046+00:00,640,-14.261363,66.06388,54.182407,-14.360499,196.66745,174.21507
2026-04-11 05:48:30.345046+00:00,730,-11.75633,56.530666,53.73755,-14.412417,201.18044,171.70488
2026-04-11 05:48:30.384046+00:00,769,-13.292726,62.694046,51.81831,-14.166104,196.44272,168.86423
2026-04-11 05:48:30.409046+00:00,794,-15.064305,59.732494,54.01616,-14.967492,193.05939,175.53844
2026-04-11 05:48:30.439046+00:00,824,-13.785688,58.100967,54.207176,-13.948955,200.3153,170.29921
2026-04-11 05:48:30.558046+00:00,943,-13.999853,54.112923,59.39665,-14.246025,197.04323,173.2593
2026-04-11 05:48:30.600046+00:00,985,-11.556896,57.447186,48.12762,-14.31505,195.98318,170.50563
2026-04-11 05:48:30.626046+00:00,1011,-15.5925,62.61466,51.155903,-14.468143,192.20442,169.72974
2026-04-11 05:48:30.643046+00:00,1028,-11.699603,63.24988,59.863934,-14.27864,200.36165,167.70592
2026-04-11 05:48:30.688046+00:00,1073,-12.768714,57.323265,58.59987,-13.850058,201.20021,168.43517
2026-04-11 05:48:30.714046+00:00,1099,-15.064201,73.39382,50.585026,-14.066919,191.11824,173.05292
2026-04-11 05:48:30.736046+00:00,1121,-13.945751,66.70664,53.52185,-14.706742,196.80557,171.64284
2026-04-11 05:48:30.761046+00:00,1146,-12.303465,53.79058,50.63314,-14.636592,199.02199,170.54422
