timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-03-28 05:48:29.615046+00:00,0,-5.910182,52.99814,45.365284,-14.167093,196.96252,174.17786
2026-03-28 05:48:29.650046+00:00,35,-5.916107,50.16766,50.816753,-14.468872,196.22707,169.90031
2026-03-28 05:48:29.675046+00:00,60,-4.275817,46.132915,46.87366,-14.194236,199.89308,170.18318
2026-03-28 05:48:29.705046+00:00,90,-6.8011103,56.428223,44.071075,-14.706218,198.58928,169.58119
2026-03-28 05:48:29.755046+00:00,140,-10.016124,41.73624,53.030544,-14.247677,199.55115,169.7035
2026-03-28 05:48:29.777046+00:00,162,-5.6530967,46.052135,57.575996,-14.362613,197.01091,168.15497
2026-03-28 05:48:29.799046+00:00,184,-8.292772,51.764767,49.21751,-13.995455,199.9218,174.66748
2026-03-28 05:48:29.815046+00:00,200,-6.227323,55.037193,55.701393,-13.994829,202.5862,168.0171
2026-03-28 05:48:29.863046+00:00,248,-8.89081,44.602676,43.277435,-14.947937,198.30476,171.04063
2026-03-28 05:48:29.883046+00:00,268,-5.538647,48.838417,55.184116,-14.021114,197.97472,167.62787
2026-03-28 05:48:29.943046+00:00,328,-4.476256,52.802414,51.20567,-14.384656,195.97803,172.31804
2026-03-28 05:48:29.963046+00:00,348,-7.5743537,55.411263,51.94475,-14.26614,195.4812,170.00717
2026-03-28 05:48:30.002046+00:00,387,-3.9108112,48.510643,42.96356,-14.64204,199.8163,174.55745
2026-03-28 05:48:30.029046+00:00,414,-8.005528,48.270145,48.143425,-14.200261,194.78499,173.52374
2026-03-28 05:48:30.097046+00:00,482,-2.792407,51.25946,55.873295,-14.732873,193.76553,166.52808
2026-03-28 05:48:30.116046+00:00,501,-4.7741666,45.43386,48.25226,-14.336772,196.20248,173.03363
2026-03-28 05:48:30.160046+00:00,545,-5.825607,55.067173,44.942028,-14.242003,198.19623,168.14867
2026-03-28 05:48:30.186046+00:00,571,-4.2126703,46.81959,47.673824,-14.509245,201.32895,167.80025
2026-03-28 05:48:30.233046+00:00,618,-8.002498,56.25414,53.058792,-13.703544,203.79614,171.96394
2026-03-28 05:48:30.255046+00:00,640,-8.571274,58.585274,56.21841,-14.314038,199.24626,174.59055
2026-03-28 05:48:30.345046+00:00,730,-5.3799925,55.955025,46.803085,-14.524317,199.19966,170.68315
2026-03-28 05:48:30.384046+00:00,769,-4.2124743,56.014378,53.298363,-15.065118,193.80206,168.08519
2026-03-28 05:48:30.409046+00:00,794,-5.4433055,54.21222,46.86529,-14.202593,196.93793,168.15327
2026-03-28 05:48:30.439046+00:00,824,-8.812836,55.365894,51.76425,-14.119043,196.42892,169.0307
2026-03-28 05:48:30.558046+00:00,943,-5.522012,51.5579,52.928482,-14.832261,196.0237,172.18239
2026-03-28 05:48:30.600046+00:00,985,-3.3926487,60.998867,42.39922,-14.153145,201.35986,168.49606
2026-03-28 05:48:30.626046+00:00,1011,-5.5763903,52.79837,57.133778,-14.894701,194.26685,173.08018
2026-03-28 05:48:30.643046+00:00,1028,-5.946946,49.18544,47.015694,-14.382811,200.61655,170.28316
2026-03-28 05:48:30.688046+00:00,1073,-4.6753607,59.289158,50.195923,-14.603269,200.91116,172.19461
2026-03-28 05:48:30.714046+00:00,1099,-5.209165,61.666023,50.696934,-13.764926,199.10612,167.9233
2026-03-28 05:48:30.736046+00:00,1121,-7.884572,48.583374,53.88113,-14.036274,194.23697,170.90813
2026-03-28 05:48:30.761046+00:00,1146,-4.5383096,60.92868,47.39516,-14.428146,196.50354,175.0971
