timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-05-09 05:48:29.615046+00:00,0,-8.56821,45.027508,49.61038,-14.332064,200.44363,167.71326
2026-05-09 05:48:29.650046+00:00,35,-12.619509,53.49426,44.818756,-14.934,198.17918,172.63036
2026-05-09 05:48:29.675046+00:00,60,-11.238496,49.063572,51.959953,-15.148033,202.73366,166.02461
2026-05-09 05:48:29.705046+00:00,90,-9.822983,63.364594,50.645355,-14.405889,196.3468,159.16556
2026-05-09 05:48:29.755046+00:00,140,-13.313001,47.5098,49.27368,-14.203708,194.74199,169.58339
2026-05-09 05:48:29.777046+00:00,162,-10.141822,47.712265,49.615273,-14.181919,199.24008,170.73146
2026-05-09 05:48:29.799046+00:00,184,-8.596264,52.81462,54.591473,-14.175767,202.39505,169.5035
2026-05-09 05:48:29.815046+00:00,200,-10.860814,61.289917,50.531345,-14.209897,200.22952,170.66994
2026-05-09 05:48:29.863046+00:00,248,-10.682787,46.7643,50.82803,-14.651857,195.33781,170.70462
2026-05-09 05:48:29.883046+00:00,268,-12.068848,42.975,50.966084,-14.959536,195.2741,168.63753
2026-05-09 05:48:29.943046+00:00,328,-9.04472,50.208725,47.587044,-14.05253,199.4061,170.75769
2026-05-09 05:48:29.963046+00:00,348,-8.644102,57.25406,40.159107,-14.244666,196.30312,170.68718
2026-05-09 05:48:30.002046+00:00,387,-10.874271,51.610935,55.516594,-14.649181,196.60057,173.88731
2026-05-09 05:48:30.029046+00:00,414,-11.852124,56.951836,51.255154,-14.136747,206.70088,170.7359
2026-05-09 05:48:30.097046+00:00,482,-11.594,46.076912,52.700607,-14.395954,200.57036,181.33206
2026-05-09 05:48:30.116046+00:00,501,-8.859815,53.301693,52.603016,-14.258439,197.10434,167.35197
2026-05-09 05:48:30.160046+00:00,545,-11.373637,55.403458,48.570305,-14.110145,198.83093,167.96286
2026-05-09 05:48:30.186046+00:00,571,-8.554071,56.39802,44.75948,-14.969883,198.90973,164.48163
2026-05-09 05:48:30.233046+00:00,618,-10.897958,47.865616,41.758423,-14.6466465,199.47319,170.7475
2026-05-09 05:48:30.255046+00:00,640,-11.85099,36.83922,48.398415,-14.004572,204.35205,172.28607
2026-05-09 05:48:30.345046+00:00,730,-10.521533,55.67365,51.35299,-14.440914,201.85754,172.23132
2026-05-09 05:48:30.384046+00:00,769,-11.137414,53.161148,38.133392,-14.420468,206.68462,173.27983
2026-05-09 05:48:30.409046+00:00,794,-9.751382,54.84005,47.589092,-14.292696,199.466,175.44759
2026-05-09 05:48:30.439046+00:00,824,-9.558794,42.094753,46.981403,-14.351097,194.66827,171.02678
