timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-05-16 05:48:29.615046+00:00,0,-14.088192,56.65448,42.22975,-14.384862,198.84161,168.28954
2026-05-16 05:48:29.650046+00:00,35,-14.619579,52.354282,46.945606,-14.898388,195.91159,169.65985
2026-05-16 05:48:29.675046+00:00,60,-14.220128,52.86688,44.190147,-14.512892,199.08176,173.29927
2026-05-16 05:48:29.705046+00:00,90,-14.402266,41.664913,44.77587,-14.2157755,198.88646,168.5277
2026-05-16 05:48:29.755046+00:00,140,-15.488681,52.49907,50.524113,-14.679345,192.3552,179.3213
2026-05-16 05:48:29.777046+00:00,162,-12.962335,51.949825,45.462334,-13.738472,196.82886,175.90984
2026-05-16 05:48:29.799046+00:00,184,-13.268506,48.539497,52.958633,-14.400624,199.84908,171.53075
2026-05-16 05:48:29.815046+00:00,200,-15.274831,43.856716,35.8597,-14.94684,197.72044,172.72688
2026-05-16 05:48:29.863046+00:00,248,-13.89511,51.87544,45.140472,-14.182606,194.71089,173.31161
2026-05-16 05:48:29.883046+00:00,268,-14.826456,43.625183,40.732327,-13.734088,199.9689,172.68008
2026-05-16 05:48:29.943046+00:00,328,-13.320632,50.30058,41.466385,-15.071621,193.00359,171.2863
2026-05-16 05:48:29.963046+00:00,348,-13.535682,45.110954,42.556416,-14.186655,198.7021,179.25557
2026-05-16 05:48:30.002046+00:00,387,-13.15607,42.0869,48.869057,-14.69827,196.38284,168.84497
2026-05-16 05:48:30.029046+00:00,414,-15.263679,44.988205,43.55207,-14.416523,199.30217,169.839
2026-05-16 05:48:30.097046+00:00,482,-15.649592,56.854008,40.612453,-14.788663,197.31561,171.21797
2026-05-16 05:48:30.116046+00:00,501,-16.13014,41.185024,47.817635,-14.138238,199.45853,172.93509
2026-05-16 05:48:30.160046+00:00,545,-11.79063,51.972084,40.449215,-14.489158,202.08336,177.03537
2026-05-16 05:48:30.186046+00:00,571,-13.482643,51.215805,51.866802,-14.044398,200.08264,170.99506
2026-05-16 05:48:30.233046+00:00,618,-13.158478,46.092567,40.014587,-14.70151,200.02826,172.73561
2026-05-16 05:48:30.255046+00:00,640,-15.722097,44.25398,44.029488,-14.454592,199.74875,172.1568
