timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-05-09 05:48:29.615046+00:00,0,-18.9621,45.652863,44.866894,-14.2684555,200.83452,171.02115
2026-05-09 05:48:29.650046+00:00,35,-21.365416,44.29943,51.680134,-14.023872,198.14407,174.00449
2026-05-09 05:48:29.675046+00:00,60,-20.9494,43.52219,47.249874,-14.6062765,198.86105,173.40933
2026-05-09 05:48:29.705046+00:00,90,-20.352922,48.883537,43.34638,-14.706944,197.60555,170.63472
2026-05-09 05:48:29.755046+00:00,140,-21.03926,55.067722,49.71288,-14.440039,196.3353,170.96033
2026-05-09 05:48:29.777046+00:00,162,-18.889263,45.658962,37.70679,-14.396745,199.60368,169.87799
2026-05-09 05:48:29.799046+00:00,184,-21.159918,48.661644,45.958836,-14.337606,196.34839,172.88239
2026-05-09 05:48:29.815046+00:00,200,-20.428207,47.11091,46.39611,-14.166504,197.22318,166.18022
2026-05-09 05:48:29.863046+00:00,248,-20.509575,47.048004,48.0494,-14.234634,198.15404,168.2105
2026-05-09 05:48:29.883046+00:00,268,-20.504536,46.57384,43.910267,-13.616136,198.94084,169.3629
2026-05-09 05:48:29.943046+00:00,328,-17.441257,55.898743,45.466026,-14.017246,193.62918,172.7451
2026-05-09 05:48:29.963046+00:00,348,-18.52241,47.541996,43.991467,-14.582792,199.15103,175.43677
2026-05-09 05:48:30.002046+00:00,387,-19.441648,52.549625,48.09667,-14.132523,196.66185,172.18736
2026-05-09 05:48:30.029046+00:00,414,-19.70562,47.801918,49.047413,-14.411178,199.64024,167.51668
2026-05-09 05:48:30.097046+00:00,482,-17.810925,56.66995,42.689842,-14.202501,204.66223,170.41496
2026-05-09 05:48:30.116046+00:00,501,-20.271774,54.52061,48.963917,-14.297258,195.47795,168.2485
2026-05-09 05:48:30.160046+00:00,545,-20.419432,52.075256,41.26717,-14.92262,197.83241,170.27765
2026-05-09 05:48:30.186046+00:00,571,-20.145971,51.66034,45.063225,-14.605491,196.92354,168.26572
2026-05-09 05:48:30.233046+00:00,618,-20.217472,51.226784,49.635204,-14.346753,196.41696,169.9323
2026-05-09 05:48:30.255046+00:00,640,-19.692797,45.655796,44.19706,-14.165979,194.53598,168.53978
2026-05-09 05:48:30.345046+00:00,730,-19.980669,49.311638,44.131477,-14.722358,198.44025,177.17279
2026-05-09 05:48:30.384046+00:00,769,-22.673437,59.78899,46.840008,-13.974662,195.26537,172.24768
2026-05-09 05:48:30.409046+00:00,794,-19.746466,50.24862,33.879463,-14.120784,202.99925,168.41612
2026-05-09 05:48:30.439046+00:00,824,-19.485071,45.084415,43.24551,-14.685118,198.97905,170.90298
2026-05-09 05:48:30.558046+00:00,943,-19.493647,40.76809,44.505737,-14.384504,194.25093,176.30743
2026-05-09 05:48:30.600046+00:00,985,-20.851921,45.66847,45.170956,-14.104641,199.12361,173.62378
2026-05-09 05:48:30.626046+00:00,1011,-21.732306,42.30076,46.90723,-14.011893,198.32887,170.53952
2026-05-09 05:48:30.643046+00:00,1028,-18.642582,49.91399,45.898964,-14.768818,194.64368,169.34628
2026-05-09 05:48:30.688046+00:00,1073,-20.440317,41.243347,50.95108,-14.552953,197.90556,172.0139
2026-05-09 05:48:30.714046+00:00,1099,-20.569155,40.559666,53.0604,-14.043996,198.66736,169.46248
2026-05-09 05:48:30.736046+00:00,1121,-20.742638,49.044342,45.642643,-14.691867,204.47478,174.50444
2026-05-09 05:48:30.761046+00:00,1146,-19.396053,40.459053,43.430862,-14.166713,194.72957,178.66986
2026-05-09 05:48:30.780046+00:00,1165,-18.894518,49.06569,51.05886,-14.346628,199.10661,171.60233
2026-05-09 05:48:30.827046+00:00,1212,-19.51096,56.045105,45.026844,-14.403818,194.51108,171.35231
2026-05-09 05:48:30.847046+00:00,1232,-19.550936,50.074863,43.51565,-15.04365,196.98705,167.49896
2026-05-09 05:48:30.899046+00:00,1284,-20.442808,51.58983,49.300587,-14.016338,195.01418,175.71329
2026-05-09 05:48:30.918046+00:00,1303,-20.530897,51.051174,46.13452,-14.556471,202.37476,172.7049
2026-05-09 05:48:30.938046+00:00,1323,-20.465778,38.45687,49.463623,-14.515061,201.87527,165.88004
2026-05-09 05:48:30.964046+00:00,1349,-19.51867,37.03286,43.230583,-14.19198,201.3757,172.13249
2026-05-09 05:48:31.076046+00:00,1461,-20.660698,50.27057,44.938915,-14.33287,196.1374,171.02242
2026-05-09 05:48:31.103046+00:00,1488,-19.309742,51.46577,49.442184,-14.332183,195.50534,171.49834
2026-05-09 05:48:31.136046+00:00,1521,-19.22567,50.388687,37.22517,-14.37468,198.06973,169.85211
2026-05-09 05:48:31.163046+00:00,1548,-19.171307,49.559227,44.19499,-14.494514,203.61494,171.39941
2026-05-09 05:48:31.240046+00:00,1625,-20.469738,44.63561,50.11236,-14.503578,201.03944,167.8525
2026-05-09 05:48:31.265046+00:00,1650,-21.008184,50.043957,45.065174,-14.136165,205.39445,171.3733
2026-05-09 05:48:31.315046+00:00,1700,-19.93725,52.490414,50.35483,-14.591025,197.07083,173.51654
2026-05-09 05:48:31.342046+00:00,1727,-20.52694,45.642414,43.110203,-14.499322,197.98837,170.51253
2026-05-09 05:48:31.442046+00:00,1827,-20.678185,44.01733,47.048836,-14.265417,200.17564,168.95059
2026-05-09 05:48:31.467046+00:00,1852,-20.248262,41.2468,44.886494,-14.08442,197.83148,175.36563
2026-05-09 05:48:31.554046+00:00,1939,-19.172503,41.480183,39.52181,-14.474977,197.83531,174.50232
2026-05-09 05:48:31.574046+00:00,1959,-20.9256,45.912926,44.736523,-14.488584,194.94757,167.97171
2026-05-09 05:48:31.600046+00:00,1985,-17.84482,48.94496,44.21463,-14.324842,195.41208,169.84949
2026-05-09 05:48:31.625046+00:00,2010,-19.246302,55.063988,43.49363,-14.50077,204.93387,171.19043
2026-05-09 05:48:31.675046+00:00,2060,-20.431055,45.08406,42.547993,-14.261884,196.38182,171.96432
2026-05-09 05:48:31.699046+00:00,2084,-18.99569,42.015816,51.675285,-14.894645,201.3404,172.97832
2026-05-09 05:48:31.766046+00:00,2151,-20.934124,49.378357,43.343204,-13.76215,193.0218,170.19572
2026-05-09 05:48:31.805046+00:00,2190,-19.65794,45.367374,47.376434,-14.227555,198.1713,168.25482
2026-05-09 05:48:31.832046+00:00,2217,-19.316961,54.22682,45.563663,-14.739917,194.88165,171.90576
2026-05-09 05:48:31.856046+00:00,2241,-19.047792,51.67816,49.39187,-14.372706,197.36485,168.88809
2026-05-09 05:48:31.878046+00:00,2263,-20.010183,50.926754,53.00126,-14.178723,200.79132,172.84818
2026-05-09 05:48:31.900046+00:00,2285,-21.147547,41.08696,52.251602,-14.23106,197.13586,172.73703
2026-05-09 05:48:31.923046+00:00,2308,-19.845795,45.019966,43.946228,-14.590396,203.76581,176.45833
2026-05-09 05:48:31.977046+00:00,2362,-18.340536,53.119408,48.310543,-13.813955,199.00163,175.09886
2026-05-09 05:48:32.036046+00:00,2421,-20.639124,46.90078,50.792156,-13.921834,198.60583,173.15866
2026-05-09 05:48:32.055046+00:00,2440,-20.673214,36.96973,44.907383,-14.56513,196.9332,170.01457
2026-05-09 05:48:32.075046+00:00,2460,-20.097378,56.40132,50.113197,-14.0652,195.38579,168.60939
2026-05-09 05:48:32.105046+00:00,2490,-19.084879,46.50167,46.191647,-14.40596,195.8355,174.3326
2026-05-09 05:48:32.157046+00:00,2542,-21.06566,49.623386,40.939922,-14.491358,199.46811,172.33858
2026-05-09 05:48:32.176046+00:00,2561,-20.46968,50.14144,54.014374,-14.349786,195.73442,168.73737
2026-05-09 05:48:32.257046+00:00,2642,-21.056728,47.425613,39.15553,-13.956562,197.19398,171.56715
2026-05-09 05:48:32.276046+00:00,2661,-18.162653,53.998646,40.566734,-14.48908,197.00613,170.61818
2026-05-09 05:48:32.325046+00:00,2710,-21.027464,47.237286,44.18405,-14.1791,203.0613,170.1824
2026-05-09 05:48:32.348046+00:00,2733,-19.81601,46.4596,49.738888,-14.76403,198.48756,171.51993
2026-05-09 05:48:32.379046+00:00,2764,-20.719807,60.337875,48.413876,-14.073881,198.83064,169.21178
2026-05-09 05:48:32.406046+00:00,2791,-19.286478,39.933514,53.643917,-14.198314,195.42952,167.50911
2026-05-09 05:48:32.506046+00:00,2891,-18.476107,48.881626,50.10179,-13.851148,195.46007,176.69608
2026-05-09 05:48:32.528046+00:00,2913,-20.331316,49.97694,46.75114,-14.882381,194.89793,170.48386
2026-05-09 05:48:32.555046+00:00,2940,-19.804682,51.131973,50.919838,-14.528453,197.67174,172.90106
2026-05-09 05:48:32.578046+00:00,2963,-20.574518,57.830967,44.94401,-15.193593,193.01366,166.42656
2026-05-09 05:48:32.604046+00:00,2989,-21.542679,48.771835,46.547714,-17.143864,200.25479,167.05214
2026-05-09 05:48:32.646046+00:00,3031,-21.2946,42.556366,44.111362,-16.572535,199.37245,168.32593
2026-05-09 05:48:32.666046+00:00,3051,-20.16552,49.311443,50.359962,-17.491535,194.34299,168.25528
2026-05-09 05:48:32.712046+00:00,3097,-22.064804,47.819115,44.63559,-18.12493,197.28635,168.04932
2026-05-09 05:48:32.735046+00:00,3120,-26.135735,53.95031,40.765614,-18.837255,201.46915,168.24843
2026-05-09 05:48:32.765046+00:00,3150,-26.691374,51.59572,40.731987,-19.57722,197.88226,173.42305
2026-05-09 05:48:32.785046+00:00,3170,-25.907106,47.052757,41.59245,-20.881762,194.25522,168.82791
2026-05-09 05:48:32.806046+00:00,3191,-29.00919,45.7514,47.97276,-21.96868,201.60767,164.53784
2026-05-09 05:48:32.837046+00:00,3222,-27.486177,50.105656,45.394623,-22.546112,201.02933,171.4008
2026-05-09 05:48:32.856046+00:00,3241,-29.800438,49.465626,46.144306,-23.293438,201.65834,169.58029
2026-05-09 05:48:32.879046+00:00,3264,-28.305058,40.127743,47.611973,-23.644123,195.05164,175.59222
2026-05-09 05:48:32.924046+00:00,3309,-28.795969,41.042633,48.084328,-24.48805,207.35486,170.80905
2026-05-09 05:48:32.948046+00:00,3333,-29.67785,50.437607,44.743546,-24.887722,199.05724,174.80325
2026-05-09 05:48:32.975046+00:00,3360,-30.02179,43.18217,45.639294,-25.054102,197.78403,170.26303
2026-05-09 05:48:33.005046+00:00,3390,-30.489244,41.141018,44.203785,-24.676311,198.9098,169.20523
2026-05-09 05:48:33.047046+00:00,3432,-29.256847,49.667095,47.492176,-24.91684,200.55914,172.7896
2026-05-09 05:48:33.120046+00:00,3505,-30.588476,42.034443,45.62087,-24.087503,202.67677,167.2826
2026-05-09 05:48:33.149046+00:00,3534,-29.786385,46.695805,42.507153,-23.86198,195.45782,174.38048
2026-05-09 05:48:33.166046+00:00,3551,-27.690933,51.781437,46.40127,-23.48895,197.00427,169.84927
2026-05-09 05:48:33.194046+00:00,3579,-28.126144,42.2693,48.731426,-23.070305,195.6634,166.33662
2026-05-09 05:48:33.246046+00:00,3631,-27.724228,50.676907,53.090588,-21.756681,193.06366,172.55553
2026-05-09 05:48:33.284046+00:00,3669,-24.95271,52.06227,41.33302,-21.559872,198.76303,170.36324
2026-05-09 05:48:33.305046+00:00,3690,-25.523766,42.94124,40.88463,-20.203781,200.82475,167.38391
2026-05-09 05:48:33.368046+00:00,3753,-24.586142,55.603653,40.311714,-18.78081,195.63441,172.22008
2026-05-09 05:48:33.390046+00:00,3775,-22.37567,44.136536,43.501495,-17.93174,196.02435,169.50005
2026-05-09 05:48:33.438046+00:00,3823,-23.169811,49.5911,45.278957,-17.017254,196.0373,173.13115
2026-05-09 05:48:33.459046+00:00,3844,-24.912731,42.759342,44.231922,-15.721332,200.95993,170.58965
2026-05-09 05:48:33.519046+00:00,3904,-17.476004,43.944344,40.279293,-12.729255,196.42548,172.35884
2026-05-09 05:48:33.730046+00:00,4115,-19.723549,55.254845,51.781437,-12.162922,191.35242,170.12889
2026-05-09 05:48:33.857046+00:00,4242,-15.204285,56.599392,38.589485,-11.037779,198.2395,166.44724
2026-05-09 05:48:33.908046+00:00,4293,-16.611074,52.721657,53.13888,-9.709891,196.69023,173.58653
2026-05-09 05:48:33.971046+00:00,4356,-17.205433,45.586918,48.316227,-8.732777,194.79828,168.76082
2026-05-09 05:48:34.036046+00:00,4421,-14.612046,42.82211,51.771545,-6.810055,198.03406,164.9711
2026-05-09 05:48:34.098046+00:00,4483,-12.508497,38.90294,42.08894,-6.6146955,198.5384,169.78624
2026-05-09 05:48:34.131046+00:00,4516,-10.44541,48.980366,44.62735,-5.2936335,197.0786,168.93945
2026-05-09 05:48:34.178046+00:00,4563,-10.072122,39.165627,45.228226,-4.33364,197.48184,173.69919
2026-05-09 05:48:34.245046+00:00,4630,-9.373971,46.18527,44.254974,-4.003241,192.87946,169.01463
2026-05-09 05:48:34.452046+00:00,4837,-11.047713,50.44226,47.029125,-2.7175903,195.06374,170.64658
2026-05-09 05:48:34.508046+00:00,4893,-7.957516,43.25423,47.078945,-2.3261096,198.86137,172.6296
2026-05-09 05:48:34.727046+00:00,5112,-9.317354,47.513474,42.503757,-1.8656595,200.141,171.15543
2026-05-09 05:48:34.817046+00:00,5202,-10.327288,45.599236,53.642178,-6.3104296,195.65363,174.03865
2026-05-09 05:48:35.030046+00:00,5415,-19.444683,50.365284,41.608383,-14.167066,203.52141,174.1595
2026-05-09 05:48:35.056046+00:00,5441,-21.728662,47.911274,48.031914,-16.729387,197.3262,168.19408
2026-05-09 05:48:35.144046+00:00,5529,-29.611948,44.523006,47.0664,-23.25231,195.82008,172.0877
