timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-03-21 05:48:29.615046+00:00,0,-4.5730395,48.404564,42.94624,-14.516015,195.91888,168.86298
2026-03-21 05:48:29.650046+00:00,35,-5.911262,49.64358,47.397896,-14.505876,199.16068,169.97163
2026-03-21 05:48:29.675046+00:00,60,-5.4357014,46.72833,53.256393,-14.798862,196.22717,167.83072
2026-03-21 05:48:29.705046+00:00,90,-5.350175,38.493374,46.82609,-14.826583,194.9073,172.52899
2026-03-21 05:48:29.755046+00:00,140,-5.0557246,41.497383,45.305702,-14.560132,200.2752,170.98813
2026-03-21 05:48:29.777046+00:00,162,-0.9674043,43.15275,48.18459,-14.573305,200.53601,167.25128
2026-03-21 05:48:29.799046+00:00,184,-6.0851603,49.717922,39.484703,-14.940239,197.163,169.08919
2026-03-21 05:48:29.815046+00:00,200,-5.9500794,48.01689,46.178185,-14.479709,199.55293,172.31215
2026-03-21 05:48:29.863046+00:00,248,-6.8463793,56.387157,39.598625,-14.350212,194.46689,172.08351
2026-03-21 05:48:29.883046+00:00,268,-4.311348,45.78377,46.04315,-14.5380945,201.4722,177.67192
2026-03-21 05:48:29.943046+00:00,328,-2.8493392,41.80913,45.329636,-14.128356,198.10449,170.40903
2026-03-21 05:48:29.963046+00:00,348,-5.092586,47.24319,41.696136,-14.575658,200.99617,171.07385
2026-03-21 05:48:30.002046+00:00,387,-5.5466886,48.05449,45.822853,-14.304251,196.50816,170.97809
2026-03-21 05:48:30.029046+00:00,414,-3.9037192,51.729935,41.997395,-14.048666,203.65573,172.61629
2026-03-21 05:48:30.097046+00:00,482,-4.502103,45.63408,47.002792,-14.595344,192.79665,171.29442
2026-03-21 05:48:30.116046+00:00,501,-4.7545776,44.576485,42.441036,-14.295286,198.65907,169.02873
2026-03-21 05:48:30.160046+00:00,545,-1.9132187,45.838696,46.54029,-14.58402,197.98631,173.16255
2026-03-21 05:48:30.186046+00:00,571,-4.1940923,53.261696,44.501694,-14.54774,196.37663,173.73009
2026-03-21 05:48:30.233046+00:00,618,-5.4866548,47.173656,37.52762,-14.327373,201.22197,166.27396
2026-03-21 05:48:30.255046+00:00,640,-3.1007466,45.901836,53.06076,-14.399559,197.99174,169.06206
2026-03-21 05:48:30.345046+00:00,730,-4.659564,50.04003,42.999218,-13.912731,193.32648,169.31693
2026-03-21 05:48:30.384046+00:00,769,-4.504665,55.88998,44.161617,-14.074464,198.48509,175.79536
2026-03-21 05:48:30.409046+00:00,794,-3.094503,46.417953,42.993412,-14.532327,197.94135,170.3668
2026-03-21 05:48:30.439046+00:00,824,-6.656331,47.56104,44.16672,-14.246219,196.66322,170.15317
2026-03-21 05:48:30.558046+00:00,943,-5.6729937,41.647266,51.54305,-14.167561,201.85895,172.27608
2026-03-21 05:48:30.600046+00:00,985,-4.0745926,46.312332,47.875057,-14.853686,207.93979,168.12065
2026-03-21 05:48:30.626046+00:00,1011,-3.1877003,44.220234,49.39158,-14.67,199.74771,167.88261
2026-03-21 05:48:30.643046+00:00,1028,-5.4934845,46.168304,44.097027,-14.388409,194.66075,174.59674
2026-03-21 05:48:30.688046+00:00,1073,-4.7498713,59.94755,47.48051,-14.309629,203.5074,169.55225
2026-03-21 05:48:30.714046+00:00,1099,-3.3135638,39.630245,40.10873,-14.703287,197.49547,169.62247
2026-03-21 05:48:30.736046+00:00,1121,-5.55584,44.22307,34.27153,-14.229138,196.44847,170.05946
2026-03-21 05:48:30.761046+00:00,1146,-5.448942,43.734627,48.102898,-14.469515,200.05023,173.40582
2026-03-21 05:48:30.780046+00:00,1165,-3.407376,43.521038,45.00417,-14.493011,197.35347,175.69975
2026-03-21 05:48:30.827046+00:00,1212,-2.069445,49.11064,45.774857,-14.093524,198.89119,171.9529
2026-03-21 05:48:30.847046+00:00,1232,-6.233119,44.671303,39.0831,-14.228349,205.09529,172.59688
2026-03-21 05:48:30.899046+00:00,1284,-2.4365697,49.4174,39.00031,-14.040653,196.4495,172.56543
2026-03-21 05:48:30.918046+00:00,1303,-2.9106202,55.838787,51.28371,-14.392321,191.13081,177.50798
2026-03-21 05:48:30.938046+00:00,1323,-4.7508116,37.4258,48.145123,-14.427533,194.59167,172.37009
2026-03-21 05:48:30.964046+00:00,1349,-4.880377,51.489445,48.20066,-14.74439,201.7381,171.6306
2026-03-21 05:48:31.076046+00:00,1461,-3.3164325,41.226402,38.62521,-14.191685,201.09976,164.79848
2026-03-21 05:48:31.103046+00:00,1488,-3.5624268,38.823235,42.284245,-14.282781,191.24312,163.43402
2026-03-21 05:48:31.136046+00:00,1521,-1.9079206,50.45363,48.450626,-14.4555645,195.46266,167.64328
2026-03-21 05:48:31.163046+00:00,1548,-7.312683,48.923397,37.286705,-14.516691,195.47478,170.34962
2026-03-21 05:48:31.240046+00:00,1625,-4.4021316,57.15584,47.63791,-14.211535,196.41966,169.27838
2026-03-21 05:48:31.265046+00:00,1650,0.96381545,50.64709,44.66601,-14.536776,202.93756,171.07321
2026-03-21 05:48:31.315046+00:00,1700,-1.9026214,43.311703,44.589928,-14.539566,202.17366,175.17032
2026-03-21 05:48:31.342046+00:00,1727,-4.153511,50.572723,40.91434,-14.877755,198.1898,166.66336
2026-03-21 05:48:31.442046+00:00,1827,-5.029138,49.337784,44.824554,-14.672079,197.55598,168.90941
2026-03-21 05:48:31.467046+00:00,1852,-6.2465615,46.991978,49.655407,-14.206384,199.40936,171.99861
2026-03-21 05:48:31.554046+00:00,1939,-5.9318223,40.823544,39.14299,-14.435443,193.98495,172.78726
2026-03-21 05:48:31.574046+00:00,1959,-4.2370768,45.02681,51.490005,-13.829816,202.29732,170.41928
2026-03-21 05:48:31.600046+00:00,1985,-4.2206388,46.803562,45.658287,-14.25854,195.02641,171.84972
2026-03-21 05:48:31.625046+00:00,2010,-4.490096,51.487625,40.49283,-13.900287,192.73381,176.42677
2026-03-21 05:48:31.675046+00:00,2060,-1.0279415,46.857628,46.429325,-14.310252,195.48766,168.53618
2026-03-21 05:48:31.699046+00:00,2084,-4.071222,49.037445,44.067543,-13.873298,195.39708,174.18626
2026-03-21 05:48:31.766046+00:00,2151,-0.888074,53.694298,39.579735,-14.593123,196.90442,169.73798
2026-03-21 05:48:31.805046+00:00,2190,-3.5930429,48.24141,39.93891,-13.911325,193.46837,173.32565
2026-03-21 05:48:31.832046+00:00,2217,-6.708364,48.11932,45.09592,-14.050719,198.10184,171.00116
2026-03-21 05:48:31.856046+00:00,2241,-2.9956958,52.922035,43.158184,-14.330895,192.07605,170.21957
2026-03-21 05:48:31.878046+00:00,2263,-5.970084,48.164204,45.44523,-13.608665,199.74063,169.3549
2026-03-21 05:48:31.900046+00:00,2285,-6.5055933,48.119408,47.25816,-14.699218,198.73682,173.2642
2026-03-21 05:48:31.923046+00:00,2308,-2.2083068,58.01682,44.89223,-14.340605,196.40936,169.86813
2026-03-21 05:48:31.977046+00:00,2362,-5.140317,47.67244,42.11387,-14.007801,193.7823,166.91661
2026-03-21 05:48:32.036046+00:00,2421,-3.6320686,48.038227,44.072784,-14.206023,197.90031,168.99593
2026-03-21 05:48:32.055046+00:00,2440,-3.5816553,41.441334,43.822727,-14.5321,194.22859,170.20515
2026-03-21 05:48:32.075046+00:00,2460,-6.7167583,55.03726,44.801395,-14.609303,200.34828,165.04
2026-03-21 05:48:32.105046+00:00,2490,-2.7933018,47.605923,41.8877,-14.421175,193.71555,172.11188
2026-03-21 05:48:32.157046+00:00,2542,-1.9921093,48.922764,48.08467,-13.992984,193.06537,173.10068
2026-03-21 05:48:32.176046+00:00,2561,-2.7290533,41.75758,45.913063,-13.943809,197.16045,167.69884
2026-03-21 05:48:32.257046+00:00,2642,-6.1593437,44.995037,43.631317,-14.368884,198.28198,165.81949
2026-03-21 05:48:32.276046+00:00,2661,-3.8530874,50.643955,43.413757,-13.730977,199.59918,180.79231
2026-03-21 05:48:32.325046+00:00,2710,-5.2445326,47.32477,50.36496,-14.483786,198.65428,170.4268
2026-03-21 05:48:32.348046+00:00,2733,-5.42075,54.211014,43.180004,-14.4386215,200.1247,166.72018
2026-03-21 05:48:32.379046+00:00,2764,-4.1079016,45.834793,47.558876,-13.780395,199.72112,173.97784
2026-03-21 05:48:32.406046+00:00,2791,-4.3077264,41.16625,45.424385,-14.040307,206.37161,169.7839
2026-03-21 05:48:32.506046+00:00,2891,-2.81869,44.778362,50.97308,-13.435844,202.90306,169.93376
2026-03-21 05:48:32.528046+00:00,2913,-6.8571615,53.45287,42.293945,-15.357171,192.5656,176.64105
2026-03-21 05:48:32.555046+00:00,2940,-7.3601894,54.193523,45.625183,-15.319039,199.13306,176.67209
2026-03-21 05:48:32.578046+00:00,2963,-8.178584,45.99814,51.58184,-15.660172,201.41737,175.21431
2026-03-21 05:48:32.604046+00:00,2989,-5.7270927,42.32767,48.65851,-16.879631,196.3648,167.87764
2026-03-21 05:48:32.646046+00:00,3031,-6.724813,39.492363,35.73435,-16.731695,199.77626,167.85037
2026-03-21 05:48:32.666046+00:00,3051,-5.2267656,37.493706,47.915115,-16.940851,202.34656,174.49648
2026-03-21 05:48:32.712046+00:00,3097,-9.551202,46.79917,45.70067,-18.449266,196.02379,168.1506
2026-03-21 05:48:32.735046+00:00,3120,-9.44682,47.119896,45.514297,-18.982306,193.26892,168.56349
2026-03-21 05:48:32.765046+00:00,3150,-11.875369,39.652725,43.661217,-19.675272,194.10185,172.10997
2026-03-21 05:48:32.785046+00:00,3170,-10.308375,38.16555,41.755463,-20.8726,194.83685,167.9435
2026-03-21 05:48:32.806046+00:00,3191,-11.232181,54.137146,48.49656,-21.557875,198.23798,172.63887
2026-03-21 05:48:32.837046+00:00,3222,-6.488103,55.745815,47.01863,-22.378368,200.57051,169.63136
