timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-04-25 05:48:29.615046+00:00,0,-18.39372,57.62244,45.83505,-14.251582,195.17845,170.61232
2026-04-25 05:48:29.650046+00:00,35,-16.699305,55.06898,55.966568,-14.430839,197.76936,176.23401
2026-04-25 05:48:29.675046+00:00,60,-16.502047,64.38385,64.133415,-14.383057,197.14069,171.67014
2026-04-25 05:48:29.705046+00:00,90,-14.214952,64.60755,55.60072,-14.458896,197.99106,175.63852
2026-04-25 05:48:29.755046+00:00,140,-16.427328,53.4155,52.73501,-14.661565,199.47899,168.06668
2026-04-25 05:48:29.777046+00:00,162,-15.536326,65.18125,52.994,-14.728026,196.46585,173.55214
2026-04-25 05:48:29.799046+00:00,184,-12.938541,60.518887,51.19449,-14.579806,201.62323,169.99194
2026-04-25 05:48:29.815046+00:00,200,-17.442623,53.82969,47.440292,-14.551044,196.78864,170.18651
2026-04-25 05:48:29.863046+00:00,248,-16.999842,46.42186,50.618694,-14.350718,193.77072,170.95866
2026-04-25 05:48:29.883046+00:00,268,-14.991259,52.539932,52.6602,-14.289623,199.54176,176.77553
2026-04-25 05:48:29.943046+00:00,328,-16.3171,59.025543,59.632652,-14.145685,200.38632,168.10739
2026-04-25 05:48:29.963046+00:00,348,-17.29153,59.115646,53.180035,-14.0313425,195.75357,165.5887
2026-04-25 05:48:30.002046+00:00,387,-16.253998,54.052853,60.719086,-14.535178,198.30203,169.70578
2026-04-25 05:48:30.029046+00:00,414,-18.085495,54.51535,59.421528,-14.620432,198.89326,172.44534
2026-04-25 05:48:30.097046+00:00,482,-15.96152,50.77561,54.50117,-14.547376,199.32253,171.21706
2026-04-25 05:48:30.116046+00:00,501,-18.17712,59.960945,57.69556,-14.196804,200.19557,171.38652
2026-04-25 05:48:30.160046+00:00,545,-15.913352,59.007545,54.777443,-14.143654,205.06435,170.77005
2026-04-25 05:48:30.186046+00:00,571,-14.612963,60.80851,55.42683,-14.415068,197.84314,173.58473
