timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-04-04 05:48:29.615046+00:00,0,-6.7685413,48.83202,50.40388,-14.082765,198.52135,172.19739
2026-04-04 05:48:29.650046+00:00,35,-11.885579,53.939503,50.5391,-13.973876,193.05786,171.97353
2026-04-04 05:48:29.675046+00:00,60,-9.265894,50.401867,46.121834,-14.3323965,198.75096,170.15807
2026-04-04 05:48:29.705046+00:00,90,-9.570644,54.876114,46.55303,-14.645275,200.53899,171.18129
2026-04-04 05:48:29.755046+00:00,140,-12.894024,62.951744,44.682964,-14.044673,187.25818,166.63406
2026-04-04 05:48:29.777046+00:00,162,-12.137527,64.53208,50.125404,-14.248372,198.5118,173.43967
2026-04-04 05:48:29.799046+00:00,184,-9.358501,52.990692,48.133667,-14.366333,200.53328,172.52788
2026-04-04 05:48:29.815046+00:00,200,-10.850072,59.815132,50.678833,-14.7281065,197.03777,167.65858
2026-04-04 05:48:29.863046+00:00,248,-13.205333,54.658733,48.616222,-14.370162,197.1545,168.14174
2026-04-04 05:48:29.883046+00:00,268,-12.418697,57.94954,42.4266,-13.839208,198.9282,168.30206
2026-04-04 05:48:29.943046+00:00,328,-9.732394,58.77423,45.787613,-14.440971,198.10574,171.13916
2026-04-04 05:48:29.963046+00:00,348,-10.91034,47.59316,48.97386,-15.129908,196.53653,167.41667
2026-04-04 05:48:30.002046+00:00,387,-10.395327,37.819637,39.157085,-14.341814,195.97108,171.97533
2026-04-04 05:48:30.029046+00:00,414,-7.971064,51.71746,52.785347,-14.249459,195.31636,172.39159
2026-04-04 05:48:30.097046+00:00,482,-8.69804,47.855377,49.93015,-14.2444,198.22978,172.08388
2026-04-04 05:48:30.116046+00:00,501,-9.142704,51.509544,51.466843,-14.345437,195.85759,172.12431
2026-04-04 05:48:30.160046+00:00,545,-14.129501,49.373753,50.138874,-14.7633295,197.51436,169.13445
2026-04-04 05:48:30.186046+00:00,571,-10.647785,55.340298,52.542618,-14.377378,204.66096,170.7939
2026-04-04 05:48:30.233046+00:00,618,-12.526862,47.99523,53.05014,-13.966767,197.48189,173.62054
2026-04-04 05:48:30.255046+00:00,640,-11.067676,49.15581,54.624138,-13.94073,194.9624,166.87006
2026-04-04 05:48:30.345046+00:00,730,-10.928217,50.666286,44.69069,-14.423128,205.75244,173.74907
2026-04-04 05:48:30.384046+00:00,769,-10.107432,54.761288,53.13351,-14.180484,203.34189,175.53468
2026-04-04 05:48:30.409046+00:00,794,-7.8875546,55.936005,43.89903,-14.888092,197.4684,175.64339
2026-04-04 05:48:30.439046+00:00,824,-10.615718,53.070915,47.380978,-14.402385,204.88953,169.72455
2026-04-04 05:48:30.558046+00:00,943,-7.8348846,51.58287,55.168743,-14.102729,198.71837,174.03755
2026-04-04 05:48:30.600046+00:00,985,-9.008808,56.725258,56.018513,-14.263048,202.0727,174.24406
2026-04-04 05:48:30.626046+00:00,1011,-12.127529,55.199314,39.404034,-14.08974,199.90695,170.50249
2026-04-04 05:48:30.643046+00:00,1028,-10.3854265,58.88761,54.063244,-14.547127,200.54176,171.68019
2026-04-04 05:48:30.688046+00:00,1073,-10.937274,51.457222,51.121212,-14.398444,202.44633,169.59633
2026-04-04 05:48:30.714046+00:00,1099,-12.975925,44.79879,51.497913,-14.451699,195.04301,168.21176
2026-04-04 05:48:30.736046+00:00,1121,-11.820138,54.66828,43.05978,-14.455554,196.0568,170.11017
2026-04-04 05:48:30.761046+00:00,1146,-10.254998,56.2394,43.4027,-14.3013315,197.21152,168.59702
2026-04-04 05:48:30.780046+00:00,1165,-11.2733555,60.37223,45.60892,-14.280781,201.39438,170.82848
2026-04-04 05:48:30.827046+00:00,1212,-10.257639,47.228962,49.746765,-14.407122,201.0058,169.7887
2026-04-04 05:48:30.847046+00:00,1232,-8.21468,49.638214,48.82187,-14.279729,198.70116,171.93153
2026-04-04 05:48:30.899046+00:00,1284,-11.623169,51.00912,55.76722,-13.78284,197.8463,172.85066
2026-04-04 05:48:30.918046+00:00,1303,-11.255853,53.535465,50.725063,-14.480654,195.1551,171.98299
2026-04-04 05:48:30.938046+00:00,1323,-16.189297,49.74754,46.829144,-14.301679,202.5878,168.77399
2026-04-04 05:48:30.964046+00:00,1349,-12.470213,50.41063,46.80557,-14.11733,194.8668,171.72911
2026-04-04 05:48:31.076046+00:00,1461,-9.050188,53.512085,47.92721,-14.462898,198.54845,166.59409
2026-04-04 05:48:31.103046+00:00,1488,-13.847253,60.1934,50.715008,-13.934173,197.721,175.43501
2026-04-04 05:48:31.136046+00:00,1521,-12.515035,60.368492,53.620285,-14.376631,193.9884,172.2653
2026-04-04 05:48:31.163046+00:00,1548,-8.40896,58.457146,52.75518,-14.506243,197.84618,168.64851
2026-04-04 05:48:31.240046+00:00,1625,-10.987367,47.929806,53.0112,-14.192717,195.47389,171.75874
2026-04-04 05:48:31.265046+00:00,1650,-14.418034,47.487415,46.974472,-15.026517,195.79695,171.4081
2026-04-04 05:48:31.315046+00:00,1700,-9.251225,51.652817,49.842354,-13.972648,195.76967,170.87483
2026-04-04 05:48:31.342046+00:00,1727,-13.216734,50.333763,53.74993,-14.405006,197.77315,171.16165
2026-04-04 05:48:31.442046+00:00,1827,-9.786806,54.018333,52.880726,-14.3320465,200.81213,168.21227
2026-04-04 05:48:31.467046+00:00,1852,-11.688784,41.312786,54.24057,-14.460039,202.5799,175.45209
2026-04-04 05:48:31.554046+00:00,1939,-12.570466,44.84407,46.82426,-14.115722,194.34236,172.92378
2026-04-04 05:48:31.574046+00:00,1959,-7.1428328,51.743584,42.68284,-14.185508,195.15948,166.40585
2026-04-04 05:48:31.600046+00:00,1985,-11.133372,50.76476,55.990604,-14.120813,203.62823,171.11226
2026-04-04 05:48:31.625046+00:00,2010,-10.8215685,41.00334,52.009537,-14.133135,192.88133,172.06755
2026-04-04 05:48:31.675046+00:00,2060,-12.841367,58.61147,44.104004,-14.447208,197.50436,170.90508
2026-04-04 05:48:31.699046+00:00,2084,-11.1934595,40.06848,51.88614,-14.510459,194.40405,167.17784
2026-04-04 05:48:31.766046+00:00,2151,-12.223439,50.17563,43.540474,-13.916917,199.91628,171.75839
2026-04-04 05:48:31.805046+00:00,2190,-8.824828,48.774597,51.284035,-14.294734,198.01004,170.78586
2026-04-04 05:48:31.832046+00:00,2217,-12.479602,52.47361,50.798683,-14.057062,200.29439,165.7089
2026-04-04 05:48:31.856046+00:00,2241,-10.044573,51.10991,46.84333,-14.156043,196.2793,171.21243
2026-04-04 05:48:31.878046+00:00,2263,-9.288843,49.523582,46.167286,-14.329339,195.96523,164.42917
2026-04-04 05:48:31.900046+00:00,2285,-10.445807,52.275005,43.385933,-14.386477,199.26796,178.48085
2026-04-04 05:48:31.923046+00:00,2308,-12.214407,67.52763,48.064484,-14.685787,202.41612,171.57956
2026-04-04 05:48:31.977046+00:00,2362,-10.412516,56.629562,49.260735,-14.094315,193.22662,164.3629
2026-04-04 05:48:32.036046+00:00,2421,-14.293772,55.57464,55.20522,-14.115069,196.82622,170.86047
2026-04-04 05:48:32.055046+00:00,2440,-8.779419,48.38981,52.82446,-14.756698,194.75696,172.18578
2026-04-04 05:48:32.075046+00:00,2460,-11.309642,52.267464,52.14674,-14.690824,199.83784,171.43304
2026-04-04 05:48:32.105046+00:00,2490,-9.93698,56.97628,52.322807,-14.163592,195.00107,169.71991
2026-04-04 05:48:32.157046+00:00,2542,-9.8079605,36.980217,47.553493,-14.266333,191.79355,168.62047
2026-04-04 05:48:32.176046+00:00,2561,-12.276294,47.395653,49.794373,-14.169093,187.33531,169.41885
2026-04-04 05:48:32.257046+00:00,2642,-11.689568,48.203777,58.12104,-14.366406,192.52179,167.41913
2026-04-04 05:48:32.276046+00:00,2661,-13.004325,48.251064,50.376236,-14.032945,196.3157,167.92892
2026-04-04 05:48:32.325046+00:00,2710,-9.025403,54.556248,50.173794,-14.202916,196.19272,169.09174
2026-04-04 05:48:32.348046+00:00,2733,-15.31754,54.447186,46.716957,-14.105891,198.01553,175.40628
2026-04-04 05:48:32.379046+00:00,2764,-6.672357,56.437508,46.34865,-13.759549,197.76897,173.54828
2026-04-04 05:48:32.406046+00:00,2791,-9.440257,44.796654,47.033997,-14.423235,196.85988,168.07173
2026-04-04 05:48:32.506046+00:00,2891,-7.881095,48.978455,50.834076,-14.183157,201.9476,168.48169
2026-04-04 05:48:32.528046+00:00,2913,-11.282603,56.13506,57.0973,-13.964394,197.1496,171.36609
2026-04-04 05:48:32.555046+00:00,2940,-13.993666,58.028984,53.577297,-15.253665,193.64032,171.73465
2026-04-04 05:48:32.578046+00:00,2963,-12.536885,50.967297,48.542755,-15.676326,196.78151,172.35736
2026-04-04 05:48:32.604046+00:00,2989,-11.546129,56.18158,56.355194,-16.091644,200.18062,166.16129
2026-04-04 05:48:32.646046+00:00,3031,-11.067201,49.219875,51.248272,-17.509415,204.69621,171.57666
2026-04-04 05:48:32.666046+00:00,3051,-13.927042,47.091923,46.174988,-17.300804,199.03215,174.4864
2026-04-04 05:48:32.712046+00:00,3097,-15.762733,51.134537,52.38905,-17.99024,201.4274,169.47952
2026-04-04 05:48:32.735046+00:00,3120,-10.34954,53.618553,46.606827,-18.710424,200.70749,172.19556
2026-04-04 05:48:32.765046+00:00,3150,-13.194802,59.410442,48.057587,-19.633224,195.37497,172.74306
2026-04-04 05:48:32.785046+00:00,3170,-14.895803,56.716846,49.34117,-20.807114,196.54945,173.46931
2026-04-04 05:48:32.806046+00:00,3191,-15.314026,51.028057,49.324196,-21.717924,196.2998,166.6129
2026-04-04 05:48:32.837046+00:00,3222,-12.89017,53.27595,50.714535,-22.908352,200.41586,171.20695
2026-04-04 05:48:32.856046+00:00,3241,-18.994137,50.586025,52.31967,-23.645828,196.7312,173.14662
2026-04-04 05:48:32.879046+00:00,3264,-18.975952,45.897167,46.876225,-23.062712,192.03847,174.58313
2026-04-04 05:48:32.924046+00:00,3309,-18.944181,60.068916,60.16421,-24.824682,193.16936,174.25533
2026-04-04 05:48:32.948046+00:00,3333,-18.255741,39.982277,49.65569,-24.273336,198.68823,168.27634
2026-04-04 05:48:32.975046+00:00,3360,-15.672634,48.386936,55.313038,-25.128042,197.2293,173.95956
2026-04-04 05:48:33.005046+00:00,3390,-21.061026,55.79579,49.99012,-25.04193,194.68245,174.90793
2026-04-04 05:48:33.047046+00:00,3432,-16.95524,47.431747,45.33064,-24.639141,195.07317,172.33368
2026-04-04 05:48:33.120046+00:00,3505,-20.707657,49.755775,47.477818,-24.266022,197.37698,167.69017
2026-04-04 05:48:33.149046+00:00,3534,-19.305243,44.067924,48.78859,-23.613008,193.89705,168.97253
2026-04-04 05:48:33.166046+00:00,3551,-18.342867,58.59836,49.01894,-23.302683,200.12416,172.95277
2026-04-04 05:48:33.194046+00:00,3579,-15.698854,55.536217,41.853874,-22.89764,205.21562,173.37216
2026-04-04 05:48:33.246046+00:00,3631,-17.298042,54.81526,46.53392,-22.403694,202.82196,175.01065
2026-04-04 05:48:33.284046+00:00,3669,-16.108091,53.40713,44.36812,-21.029655,198.9684,173.13913
2026-04-04 05:48:33.305046+00:00,3690,-12.233381,51.03005,47.885834,-19.59313,200.20251,170.98947
2026-04-04 05:48:33.368046+00:00,3753,-11.76326,53.25439,45.64776,-18.903254,195.40886,171.56735
2026-04-04 05:48:33.390046+00:00,3775,-12.196105,42.592964,57.549725,-18.113033,195.37323,173.97838
2026-04-04 05:48:33.438046+00:00,3823,-12.921345,52.145046,54.066418,-16.570135,198.46121,167.08134
2026-04-04 05:48:33.459046+00:00,3844,-14.454572,51.131973,55.56847,-15.645324,198.20918,173.41243
2026-04-04 05:48:33.519046+00:00,3904,-10.922172,48.012188,44.34282,-13.473769,194.54593,176.14555
2026-04-04 05:48:33.730046+00:00,4115,-5.319009,55.41813,47.739296,-13.075487,197.33566,170.58063
2026-04-04 05:48:33.857046+00:00,4242,-5.150243,49.105797,54.580387,-11.422003,197.02043,171.12874
2026-04-04 05:48:33.908046+00:00,4293,-6.969342,42.242985,49.046215,-9.501127,195.54848,175.33018
2026-04-04 05:48:33.971046+00:00,4356,-8.062145,58.38379,38.163353,-8.916264,196.92352,170.11375
2026-04-04 05:48:34.036046+00:00,4421,-7.8686395,53.732082,48.55852,-7.439096,193.31961,171.17789
2026-04-04 05:48:34.098046+00:00,4483,-6.4147077,54.473263,49.728527,-6.8343706,200.44115,172.59201
2026-04-04 05:48:34.131046+00:00,4516,-5.3275127,47.93136,42.878902,-5.9218125,198.96327,168.06635
2026-04-04 05:48:34.178046+00:00,4563,-0.38799408,54.97125,47.146473,-4.8993893,196.86835,172.40659
2026-04-04 05:48:34.245046+00:00,4630,-2.446909,54.003815,52.43557,-3.6293645,194.97784,169.69284
2026-04-04 05:48:34.452046+00:00,4837,-0.4152159,53.39614,43.10202,-3.009479,201.37859,173.50716
2026-04-04 05:48:34.508046+00:00,4893,-0.55677235,47.590305,53.242928,-2.1149704,194.51178,168.04385
2026-04-04 05:48:34.727046+00:00,5112,-1.6426926,46.520844,46.66959,-2.0622828,200.0747,171.34319
2026-04-04 05:48:34.817046+00:00,5202,-2.1958473,49.8187,42.097755,-6.628936,198.0537,173.97423
2026-04-04 05:48:35.030046+00:00,5415,-12.720446,52.666462,49.931763,-14.332503,198.46016,174.34528
2026-04-04 05:48:35.056046+00:00,5441,-11.473694,49.731102,44.38556,-16.96722,198.51038,167.17918
2026-04-04 05:48:35.144046+00:00,5529,-22.063307,49.55912,51.638172,-22.90803,197.30144,171.37473
2026-04-04 05:48:35.187046+00:00,5572,-18.946165,57.889328,47.880272,-25.347475,195.31699,168.0193
2026-04-04 05:48:35.217046+00:00,5602,-19.643612,60.62485,48.47157,-27.990286,197.02309,169.85661
2026-04-04 05:48:35.301046+00:00,5686,-24.63181,43.08685,47.844864,-29.924152,192.5357,171.76178
2026-04-04 05:48:35.386046+00:00,5771,-27.089575,54.399784,50.53555,-38.55747,200.48006,167.85057
2026-04-04 05:48:35.415046+00:00,5800,-30.814878,53.276707,50.878883,-39.557964,200.46445,172.56819
2026-04-04 05:48:35.437046+00:00,5822,-29.97278,49.173798,49.002747,-41.392933,197.77812,173.68028
2026-04-04 05:48:35.460046+00:00,5845,-35.178875,60.35765,53.598377,-42.491943,197.42517,170.31265
2026-04-04 05:48:35.577046+00:00,5962,-36.988705,53.34679,57.38325,-46.711155,195.03485,172.04727
2026-04-04 05:48:35.600046+00:00,5985,-36.946007,53.76405,49.363724,-47.730732,199.33884,173.66339
2026-04-04 05:48:35.685046+00:00,6070,-40.430065,53.289356,50.986652,-51.51499,198.9615,174.09503
2026-04-04 05:48:35.706046+00:00,6091,-40.73984,49.99052,50.536938,-51.76117,199.149,172.23819
2026-04-04 05:48:35.807046+00:00,6192,-40.6258,52.479378,41.648113,-53.024883,198.0205,173.48058
2026-04-04 05:48:35.846046+00:00,6231,-37.663685,60.141323,53.987164,-52.735226,195.93098,172.15729
2026-04-04 05:48:35.912046+00:00,6297,-39.580326,47.95282,53.090427,-52.723915,197.63252,170.42365
2026-04-04 05:48:35.930046+00:00,6315,-39.996025,63.338943,48.5653,-52.004734,197.98306,171.94627
2026-04-04 05:48:35.991046+00:00,6376,-40.649326,47.40832,45.92797,-50.94675,198.22653,169.84747
2026-04-04 05:48:36.035046+00:00,6420,-34.971344,51.907333,41.983196,-49.860886,194.94893,167.18182
2026-04-04 05:48:36.178046+00:00,6563,-37.410534,49.643497,46.478848,-46.42919,198.04233,170.3024
2026-04-04 05:48:36.233046+00:00,6618,-35.49332,49.92962,50.902153,-44.33612,201.15427,168.37921
2026-04-04 05:48:36.287046+00:00,6672,-26.840704,51.5323,51.056274,-37.702534,197.02853,173.52007
2026-04-04 05:48:36.475046+00:00,6860,-19.022303,45.797432,48.478374,-21.874971,196.10545,174.72095
2026-04-04 05:48:36.504046+00:00,6889,-16.765799,52.231586,48.400658,-18.730745,194.20056,170.24976
2026-04-04 05:48:36.523046+00:00,6908,-11.770261,55.312134,55.301414,-17.432919,198.83466,173.94083
2026-04-04 05:48:36.546046+00:00,6931,-10.751449,52.323753,55.250145,-15.478102,205.55359,173.84648
2026-04-04 05:48:36.839046+00:00,7224,-14.556315,53.63961,45.12228,-13.592722,200.07025,172.79356
2026-04-04 05:48:36.860046+00:00,7245,-10.855301,38.449657,55.3917,-12.273117,194.33934,171.54482
2026-04-04 05:48:36.883046+00:00,7268,-8.12498,58.258057,51.938633,-9.968717,204.47887,174.19925
2026-04-04 05:48:36.939046+00:00,7324,-5.548937,48.702374,52.402798,-3.0199757,190.98128,170.96564
