timestamp,device_timestamp_ms,knee_angle_deg,emg_quad_envelope,emg_ham_envelope,left_knee_angle_deg,left_emg_quad_envelope,left_emg_ham_envelope
2026-04-25 05:48:29.615046+00:00,0,-11.717997,58.594532,56.933254,-14.303518,195.8284,171.20706
2026-04-25 05:48:29.650046+00:00,35,-13.6696415,58.44721,56.12041,-14.724329,196.40298,171.46408
2026-04-25 05:48:29.675046+00:00,60,-11.586454,57.22482,56.411022,-14.959276,202.5594,179.39876
2026-04-25 05:48:29.705046+00:00,90,-9.6561165,55.89701,59.629044,-14.150841,198.72466,172.67499
2026-04-25 05:48:29.755046+00:00,140,-12.677198,56.249096,54.123642,-14.495424,194.8032,171.3689
2026-04-25 05:48:29.777046+00:00,162,-11.933088,61.49621,55.53994,-15.006414,191.66245,170.6595
2026-04-25 05:48:29.799046+00:00,184,-10.914722,63.691853,55.46501,-14.261705,196.24309,171.37666
2026-04-25 05:48:29.815046+00:00,200,-13.113554,48.730156,51.11483,-14.140557,194.25967,172.91687
2026-04-25 05:48:29.863046+00:00,248,-9.8989,62.103165,60.857536,-14.075977,194.2013,171.8467
2026-04-25 05:48:29.883046+00:00,268,-9.933788,57.507004,53.712395,-14.508665,198.84554,172.83661
2026-04-25 05:48:29.943046+00:00,328,-8.2994585,59.570625,59.053413,-14.603028,199.76155,172.08376
2026-04-25 05:48:29.963046+00:00,348,-11.893918,62.242077,54.547195,-14.314611,196.20506,169.97308
2026-04-25 05:48:30.002046+00:00,387,-11.679936,55.053204,50.79151,-13.982428,199.29413,170.12642
2026-04-25 05:48:30.029046+00:00,414,-8.801781,56.321617,61.502064,-13.6147175,194.78108,163.4414
2026-04-25 05:48:30.097046+00:00,482,-14.304074,56.72579,56.010857,-14.104833,191.83969,171.45786
2026-04-25 05:48:30.116046+00:00,501,-12.4269,52.807407,53.90342,-14.489767,202.80058,170.14905
2026-04-25 05:48:30.160046+00:00,545,-10.46343,60.28993,52.783237,-14.610453,200.03574,173.80203
2026-04-25 05:48:30.186046+00:00,571,-12.463147,55.774464,55.00809,-14.594386,199.96486,174.02669
2026-04-25 05:48:30.233046+00:00,618,-9.709819,64.04879,57.497566,-13.956951,200.88597,174.05388
2026-04-25 05:48:30.255046+00:00,640,-9.737311,58.238052,57.342587,-14.145718,198.87283,169.49568
2026-04-25 05:48:30.345046+00:00,730,-13.165664,56.62294,54.10701,-14.553501,199.12521,170.03304
2026-04-25 05:48:30.384046+00:00,769,-13.915927,61.940605,46.377033,-13.994186,198.06252,174.27306
2026-04-25 05:48:30.409046+00:00,794,-14.566385,50.951508,50.38744,-14.182981,201.72809,172.8572
2026-04-25 05:48:30.439046+00:00,824,-15.776563,57.897488,57.36316,-14.45802,198.06557,172.35236
2026-04-25 05:48:30.558046+00:00,943,-13.015342,53.12308,55.395702,-14.280987,196.6447,172.86536
2026-04-25 05:48:30.600046+00:00,985,-15.518754,67.19344,55.524517,-13.826501,195.154,168.71794
2026-04-25 05:48:30.626046+00:00,1011,-12.113524,52.447887,54.822086,-14.054238,202.04953,171.36832
2026-04-25 05:48:30.643046+00:00,1028,-12.5911255,59.19591,50.82788,-14.7036915,198.56184,172.03418
2026-04-25 05:48:30.688046+00:00,1073,-7.878171,55.566128,46.062634,-14.921948,196.76234,172.88484
2026-04-25 05:48:30.714046+00:00,1099,-13.120307,63.346004,52.610924,-14.322913,200.05043,168.20692
2026-04-25 05:48:30.736046+00:00,1121,-13.410346,51.760334,52.23097,-14.126204,204.87189,170.76823
2026-04-25 05:48:30.761046+00:00,1146,-13.294182,52.49283,60.98207,-14.450561,191.9228,166.4033
2026-04-25 05:48:30.780046+00:00,1165,-13.4724,61.691067,58.889057,-13.810545,198.72878,167.45435
2026-04-25 05:48:30.827046+00:00,1212,-9.684301,57.31118,55.021603,-14.525646,202.0611,168.11656
2026-04-25 05:48:30.847046+00:00,1232,-10.975029,56.02221,62.24958,-14.366942,202.47353,169.95654
2026-04-25 05:48:30.899046+00:00,1284,-12.053445,58.27556,54.99046,-14.130031,197.09718,174.38239
2026-04-25 05:48:30.918046+00:00,1303,-9.497017,64.74202,55.788807,-14.392228,198.73653,166.70453
2026-04-25 05:48:30.938046+00:00,1323,-13.08434,67.514534,57.815617,-14.267675,194.7338,171.93819
2026-04-25 05:48:30.964046+00:00,1349,-11.950064,57.708458,52.37793,-14.247385,196.42003,172.71571
2026-04-25 05:48:31.076046+00:00,1461,-11.26418,63.053608,60.734406,-14.964754,197.93953,168.79683
2026-04-25 05:48:31.103046+00:00,1488,-13.692725,57.441032,52.39772,-14.222155,198.28555,172.14627
2026-04-25 05:48:31.136046+00:00,1521,-9.887286,60.6621,56.915455,-14.636389,196.5725,165.72748
